tweet_id,tweet_id_str,created_at,entities,favorite_count,full_text,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,retweeted_status,source
825829644528148480,825829644528148480,2017-01-29 22:15:05,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 825829613733629956, 'id_str': '825829613733629956', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/C3XvqIOXUAQEP25.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3XvqIOXUAQEP25.jpg', 'url': 'https://t.co/YimNdkZrhM', 'display_url': 'pic.twitter.com/YimNdkZrhM', 'expanded_url': 'https://twitter.com/dog_rates/status/825829644528148480/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 618, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1090, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1860, 'h': 2048, 'resize': 'fit'}}}]}",13169,This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,,,,,,False,en,,,,2586,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
825535076884762624,825535076884762624,2017-01-29 02:44:34,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 825535037626056704, 'id_str': '825535037626056704', 'indices': [119, 142], 'media_url': 'http://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg', 'url': 'https://t.co/6ao80wIpV1', 'display_url': 'pic.twitter.com/6ao80wIpV1', 'expanded_url': 'https://twitter.com/dog_rates/status/825535076884762624/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",54008,Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,,,,,,False,en,,,,18006,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
825147591692263424,825147591692263424,2017-01-28 01:04:51,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 825147581856677888, 'id_str': '825147581856677888', 'indices': [111, 134], 'media_url': 'http://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg', 'url': 'https://t.co/AyBEmx56MD', 'display_url': 'pic.twitter.com/AyBEmx56MD', 'expanded_url': 'https://twitter.com/dog_rates/status/825147591692263424/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1152, 'h': 2048, 'resize': 'fit'}}}]}",18953,This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,,,,,,False,en,,,,4746,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
825120256414846976,825120256414846976,2017-01-27 23:16:13,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dog_rates', 'name': 'WeRateDogs™', 'id': 4196983835, 'id_str': '4196983835', 'indices': [3, 13]}], 'urls': []}",0,"RT @dog_rates: Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https:/…",,,,,,False,en,,,,1329,"{'created_at': 'Fri Jan 27 17:04:02 +0000 2017', 'id': 825026590719483904, 'id_str': '825026590719483904', 'full_text': ""Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance\n\nhttps://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc"", 'truncated': False, 'display_text_range': [0, 140], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/koHvVQp9bL', 'expanded_url': 'https://www.gofundme.com/my-puppys-double-cataract-surgery', 'display_url': 'gofundme.com/my-puppys-doub…', 'indices': [117, 140]}], 'media': [{'id': 825026580980314112, 'id_str': '825026580980314112', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1698, 'resize': 'fit'}, 'medium': {'w': 707, 'h': 1200, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 825026580980314112, 'id_str': '825026580980314112', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1698, 'resize': 'fit'}, 'medium': {'w': 707, 'h': 1200, 'resize': 'fit'}}}, {'id': 825026580984524800, 'id_str': '825026580984524800', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 800, 'h': 533, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 800, 'h': 533, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8339799, 'friends_count': 14, 'listed_count': 6482, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 143209, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 10754, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112594177961844736/qQK8NJT-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112594177961844736/qQK8NJT-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1565965307', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 1329, 'favorite_count': 6558, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
825026590719483904,825026590719483904,2017-01-27 17:04:02,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/koHvVQp9bL', 'expanded_url': 'https://www.gofundme.com/my-puppys-double-cataract-surgery', 'display_url': 'gofundme.com/my-puppys-doub…', 'indices': [117, 140]}], 'media': [{'id': 825026580980314112, 'id_str': '825026580980314112', 'indices': [141, 164], 'media_url': 'http://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3MVTeGWMAAa0m7.jpg', 'url': 'https://t.co/IhW0JKf7kc', 'display_url': 'pic.twitter.com/IhW0JKf7kc', 'expanded_url': 'https://twitter.com/dog_rates/status/825026590719483904/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 400, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1000, 'h': 1698, 'resize': 'fit'}, 'medium': {'w': 707, 'h': 1200, 'resize': 'fit'}}}]}",6558,"Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc",,,,,,False,en,,,,1329,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
824796380199809024,824796380199809024,2017-01-27 01:49:15,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'dog_rates', 'name': 'WeRateDogs™', 'id': 4196983835, 'id_str': '4196983835', 'indices': [3, 13]}], 'urls': [], 'media': [{'id': 795076720525279233, 'id_str': '795076720525279233', 'indices': [94, 117], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 720, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 795076730285391872, 'source_status_id_str': '795076730285391872', 'source_user_id': 4196983835, 'source_user_id_str': '4196983835'}]}",0,RT @dog_rates: This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E,,,,,,False,en,,,,5729,"{'created_at': 'Sun Nov 06 01:33:58 +0000 2016', 'id': 795076730285391872, 'id_str': '795076730285391872', 'full_text': 'This is Bailey. She loves going down slides but is very bad at it. Still 11/10 https://t.co/ivPWhspN3E', 'truncated': False, 'display_text_range': [0, 78], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 795076720525279233, 'id_str': '795076720525279233', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 720, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 795076720525279233, 'id_str': '795076720525279233', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXgAElHQ7.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 405, 'h': 720, 'resize': 'fit'}, 'medium': {'w': 405, 'h': 720, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}}}, {'id': 795076720550408192, 'id_str': '795076720550408192', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJmW8AAZnit.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 480, 'resize': 'fit'}, 'large': {'w': 720, 'h': 480, 'resize': 'fit'}}}, {'id': 795076720525266944, 'id_str': '795076720525266944', 'indices': [79, 102], 'media_url': 'http://pbs.twimg.com/media/CwiuEJgXUAAsyV_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CwiuEJgXUAAsyV_.jpg', 'url': 'https://t.co/ivPWhspN3E', 'display_url': 'pic.twitter.com/ivPWhspN3E', 'expanded_url': 'https://twitter.com/dog_rates/status/795076730285391872/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 651, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 689, 'h': 720, 'resize': 'fit'}, 'large': {'w': 689, 'h': 720, 'resize': 'fit'}}}]}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 4196983835, 'id_str': '4196983835', 'name': 'WeRateDogs™', 'screen_name': 'dog_rates', 'location': '「 DM YOUR DOGS 」', 'description': 'Your Only Source For Professional Dog Ratings Instagram and Facebook ➪ WeRateDogs partnerships@weratedogs.com ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀', 'url': 'https://t.co/N7sNNHAEXS', 'entities': {'url': {'urls': [{'url': 'https://t.co/N7sNNHAEXS', 'expanded_url': 'http://weratedogs.com', 'display_url': 'weratedogs.com', 'indices': [0, 23]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 8339799, 'friends_count': 14, 'listed_count': 6482, 'created_at': 'Sun Nov 15 21:41:29 +0000 2015', 'favourites_count': 143209, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 10754, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1112594177961844736/qQK8NJT-_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1112594177961844736/qQK8NJT-_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/4196983835/1565965307', 'profile_link_color': 'F5ABB5', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 5729, 'favorite_count': 16993, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
824775126675836928,824775126675836928,2017-01-27 00:24:48,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 824775105737809920, 'id_str': '824775105737809920', 'indices': [133, 156], 'media_url': 'http://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg', 'url': 'https://t.co/F0VWg2GztI', 'display_url': 'pic.twitter.com/F0VWg2GztI', 'expanded_url': 'https://twitter.com/dog_rates/status/824775126675836928/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",15465,This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,,,,,,False,en,,,,3672,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
824663926340194305,824663926340194304,2017-01-26 17:02:56,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 824663919851687936, 'id_str': '824663919851687936', 'indices': [104, 127], 'media_url': 'http://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3HLd0HXUAAUI2b.jpg', 'url': 'https://t.co/A5Mx4h1FSM', 'display_url': 'pic.twitter.com/A5Mx4h1FSM', 'expanded_url': 'https://twitter.com/dog_rates/status/824663926340194305/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 661, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1167, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1991, 'resize': 'fit'}}}]}",10439,This is Wilson. Named after the volleyball. He tongue wrestled a bee and lost. 13/10 valiant effort tho https://t.co/A5Mx4h1FSM,,,,,,False,en,,,,1812,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
824325613288833024,824325613288833024,2017-01-25 18:38:36,"{'hashtags': [{'text': 'BellLetsTalk', 'indices': [42, 55]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 824325607026737152, 'id_str': '824325607026737152', 'indices': [56, 79], 'media_url': 'http://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3CXxaoWQAAiLuC.jpg', 'url': 'https://t.co/wBmc7OaGvS', 'display_url': 'pic.twitter.com/wBmc7OaGvS', 'expanded_url': 'https://twitter.com/dog_rates/status/824325613288833024/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 550, 'h': 367, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 550, 'h': 367, 'resize': 'fit'}, 'medium': {'w': 550, 'h': 367, 'resize': 'fit'}}}]}",12240,Retweet the h*ck out of this 13/10 pupper #BellLetsTalk https://t.co/wBmc7OaGvS,,,,,,False,en,,,,10922,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
824297048279236611,824297048279236608,2017-01-25 16:45:05,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 824297040662450181, 'id_str': '824297040662450181', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/C3B9yooXUAUZYds.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C3B9yooXUAUZYds.jpg', 'url': 'https://t.co/EmJbG0skLt', 'display_url': 'pic.twitter.com/EmJbG0skLt', 'expanded_url': 'https://twitter.com/dog_rates/status/824297048279236611/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 642, 'h': 266, 'resize': 'fit'}, 'small': {'w': 642, 'h': 266, 'resize': 'fit'}, 'large': {'w': 642, 'h': 266, 'resize': 'fit'}}}]}",15615,This is Nala. She got in trouble. One h*ck of a pupnishment. Still 11/10 would pet https://t.co/EmJbG0skLt,,,,,,False,en,,,,4031,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
824025158776213504,824025158776213504,2017-01-24 22:44:42,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BadlandsNPS', 'name': ""Badlands Nat'l Park"", 'id': 304392714, 'id_str': '304392714', 'indices': [32, 44]}], 'urls': [{'url': 'https://t.co/50qq2DItPW', 'expanded_url': 'https://twitter.com/badlandsnps/status/823966201328046080', 'display_url': 'twitter.com/badlandsnps/st…', 'indices': [45, 68]}]}",4970,"""I wish we were dogs"" 14/10 for @BadlandsNPS https://t.co/50qq2DItPW",,,,,,True,en,"{'created_at': 'Tue Jan 24 18:50:25 +0000 2017', 'id': 823966201328046080, 'id_str': '823966201328046080', 'full_text': 'CAPTION THIS! https://t.co/CA1MyF4y6Z', 'truncated': False, 'display_text_range': [0, 13], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 823966198056517633, 'id_str': '823966198056517633', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/C29Q5D4WgAEAjOS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C29Q5D4WgAEAjOS.jpg', 'url': 'https://t.co/CA1MyF4y6Z', 'display_url': 'pic.twitter.com/CA1MyF4y6Z', 'expanded_url': 'https://twitter.com/BadlandsNPS/status/823966201328046080/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 823966198056517633, 'id_str': '823966198056517633', 'indices': [14, 37], 'media_url': 'http://pbs.twimg.com/media/C29Q5D4WgAEAjOS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C29Q5D4WgAEAjOS.jpg', 'url': 'https://t.co/CA1MyF4y6Z', 'display_url': 'pic.twitter.com/CA1MyF4y6Z', 'expanded_url': 'https://twitter.com/BadlandsNPS/status/823966201328046080/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}}}]}, 'source': '<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 304392714, 'id_str': '304392714', 'name': ""Badlands Nat'l Park"", 'screen_name': 'BadlandsNPS', 'location': 'Interior, SD', 'description': 'Official feed of Badlands NP. Protecting rugged scenery, fossil beds, 244,000 acres of mixed-grass prairie & wildlife.   \nRT/follow/likes≠endorsement', 'url': 'http://t.co/qCbzlikNvf', 'entities': {'url': {'urls': [{'url': 'http://t.co/qCbzlikNvf', 'expanded_url': 'http://www.nps.gov/badl', 'display_url': 'nps.gov/badl', 'indices': [0, 22]}]}, 'description': {'urls': []}}, 'protected': False, 'followers_count': 205432, 'friends_count': 358, 'listed_count': 1404, 'created_at': 'Tue May 24 12:48:19 +0000 2011', 'favourites_count': 14300, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': True, 'statuses_count': 4345, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'C0DEED', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/545718058644299776/bq5np8HG_normal.png', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/545718058644299776/bq5np8HG_normal.png', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/304392714/1542729015', 'profile_link_color': '0084B4', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 2354, 'favorite_count': 8503, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'possibly_sensitive_appealable': False, 'lang': 'en'}",8.239662013280461e+17,8.239662013280461e+17,617,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
823939628516474880,823939628516474880,2017-01-24 17:04:50,"{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 823939620815667201, 'id_str': '823939620815667201', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/C284uD8WgAEmMVn.jpg', 'url': 'https://t.co/m0hrATIEyw', 'display_url': 'pic.twitter.com/m0hrATIEyw', 'expanded_url': 'https://twitter.com/dog_rates/status/823939628516474880/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",11016,This is Cash. He's officially given pup on today. 12/10 frighteningly relatable https://t.co/m0hrATIEyw,,,,,,False,en,,,,2824,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"
