artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,process,corrected_location,county,city,state,country,country_code
ARGMKGE1187FB44E41,51.8027855,Welwyn Garden City,-0.206221677384362,Alesha Dixon,160,1,SOJBLBZ12A8C142EFB,Cinderella Shoe,2008,Y,Welwyn Garden City,Hertfordshire,Welwyn Hatfield,England,United Kingdom,gb
ART5MUE1187B98C961,34.05369605,"Los Angeles, CA",-118.242921218334,Metallica,389,1,SOHIBSG12A8C13E741,Eye Of The Beholder,1988,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARZCHLM1187FB495C3,40.650152500000004,"Brooklyn, NY",-73.9496656,Ray Barretto,335,1,SOMCSDR12A8C135024,Guarare,1992,Y,"Brooklyn, NY",Kings County,New York,New York,United States of America,us
ARTVUER1187FB3905B,29.9498071,"New Orleans, LA",-90.06986640000002,Juvenile,207,1,SOXVSNH12A6D4FA520,Little Bit (Featuring UTP),2002,Y,"New Orleans, LA",Orleans Parish,New Orleans,Louisiana,USA,us
AROMTOV1187B9AE96A,53.47952545,"Manchester, England",-2.24491472956316,M People,620,1,SOHRVYO12A8C133817,How Can I Love You More,1991,Y,"Manchester, England",Greater Manchester,Manchester,England,United Kingdom,gb
ARM0P6Z1187FB4D466,53.3803404,"Sheffield, South Yorkshire, Engla",-1.4686085814418302,Arctic Monkeys,177,1,SOCGOZK12A8151BD5D,Fake Tales Of San Francisco,2004,Y,"Sheffield, England",,Sheffield,England,United Kingdom,gb
ARVMFTR1187FB4CCF0,40.71274295,"New York, NY",-74.0059502441252,Asobi Seksu,119,1,SOPFSPZ12A58A78AFB,Taiyo,2004,Y,"New York, NY",New York County,New York,New York,USA,us
ARHSLWQ1187B9A8FAA,51.0827402760847,GERMANY,10.422852665054199,Dustin O'Halloran,144,1,SOVRJGH12AC468C3A6,Stolen Diary,2009,Y,GERMANY,Unstrut-Hainich-Kreis,Unstrut-Hainich,Thuringia,Germany,de
ARJBY8P1187B99DE19,37.53881755,"Richmond, VA",-77.4335574910055,Smoke Or Fire,204,1,SOLQPGC12AF72AA14B,This Sinking Ship,2007,Y,"Richmond, VA",,Richmond City,Virginia,USA,us
ARY8SEL1187B9A06F4,33.780048,"Wilmington, CA",-118.26258500000002,Left Alone,186,1,SOSQYKO12AB0181095,Something For Nothing,2009,Y,"Wilmington, CA",Los Angeles County,Los Angeles,California,USA,us
ARR1C0N1187FB372DF,53.3504921,"Dublin, Ireland",-6.2605679166146695,My Bloody Valentine,216,1,SOSBMRU12A8AE474FA,Blown A Wish,1991,Y,"Dublin, Ireland",County Dublin,Dublin,,Ireland,ie
ARHGGCU125FEF328D7,34.05369605,Los Angeles,-118.242921218334,Nick Jonas & The Administration,214,1,SOIXTNA12AC46882E8,State of Emergency,2010,Y,Los Angeles,Los Angeles County,Los Angeles,California,United States of America,us
ARDIJLO1187FB3CE44,51.54102665,"Dagenham, Essex, England",0.148853629222439,Sandie Shaw,183,1,SOZEDRQ12A6D4F71B5,Tous Les Jours (Gotta See My Baby Every Day) (2005 Digital Remaster),0,Y,"Dagenham, England",,London,England,United Kingdom,gb
ARFCOGY1187FB454B4,42.33155005,"Detroit, MI",-83.0465512,The Winans,238,1,SOJUAMH12AB0184EE1,This Train,0,Y,"Detroit, MI",Wayne County,Detroit,Michigan,USA,us
ARR5XTD1187FB3C6BE,34.05369605,"Los Angeles, CA",-118.242921218334,Aimee Mann,215,1,SOQXMDX12A6D4FE19E,Video,2005,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARQG2JT1187B99F211,51.507320299999996,"London, England",-0.12765724122807,UNKLE,204,1,SODRAUM12A6D4F6F4F,Chemistry,2007,Y,"London, England",,London,England,United Kingdom,gb
AR6I54S1187FB48C6B,44.934804299999996,"Old Town, ME",-68.6454592,Patty Griffin,134,1,SOEDYBF12AF72A3AFF,Flaming Red,1998,Y,"Old Town, ME",Penobscot County,Old Town,Maine,USA,us
ARLNY561187B9B0355,51.507320299999996,"London, England",-0.12765724122807,Noisettes,205,1,SOCQYRC12A67ADB469,Bridge To Canada,2006,Y,"London, England",,London,England,United Kingdom,gb
AR039B11187B9B30D0,40.71274295,"NEW YORK, New York",-74.0059502441252,John Williams,247,1,SOGVKRE12AB018296E,The Olympic Spirit,0,Y,"NEW YORK, New York",New York County,New York,New York,USA,us
ARSFY721187FB43370,30.6943858,"Mobile, AL",-88.04205994004248,Allison Moorer,267,1,SOSBNQU12A670214D7,Hey Jezebel,2002,Y,"Mobile, AL",Mobile County,Mobile,Alabama,USA,us
ARFF4B41187FB48151,49.26088995,"Vancouver, British Columbia, Cana",-123.113949636515,The New Pornographers,275,1,SOKMYHP12AB018D242,My Shepherd,2010,Y,"Vancouver, Canada",Metro Vancouver Regional District,Vancouver,British Columbia,Canada,ca
ARPDVPJ1187B9ADBE9,33.748619500000004,"Atlanta, GA",-84.3907725501786,Usher,224,1,SOLZOBD12AB0185720,Hey Daddy (Daddy's Home),2010,Y,"Atlanta, GA",Fulton County,Atlanta,Georgia,United States of America,us
ARU3C671187FB3F71B,54.703777147332296,UK,-3.2779896532852297,Morcheeba,333,1,SOXONZC12A67ADF6DA,Trigger Hippie,1996,Y,UK,Cumbria,Allerdale,England,United Kingdom,gb
AR84RAN1187B9B065A,34.425861,Arizona,-111.77931470000001,Peachcake,260,1,SOPJGMZ12AB018649E,Did I Just Do That_ Or Was It Jim Carrey?,0,Y,Arizona,Yavapai County,,Arizona,USA,us
AR82E511187B9A177C,41.649892,Connecticut,-72.73421,Landau,174,1,SODPAPQ12A58A81ACC,Ela Pegou No Meu Landau,0,Y,Connecticut,Hartford County,,Connecticut,USA,us
ARCE0IX1187FB528B4,33.6775698,"Huntington Beach, CA",-118.000537235487,Hellogoodbye,196,1,SOENEXU12A8C13FB57,Baby_ It's Fact,2006,Y,"Huntington Beach, CA",Orange County,Huntington Beach,California,USA,us
ARSPV2T1187FB49E4B,40.71274295,NY - New York City,-74.0059502441252,Moving Mountains,235,1,SOHXVHL12AF729EB85,The Earth And The Sun,2007,Y,"NY, New York City",New York County,New York,New York,USA,us
ARFMT4W1187FB42FA8,39.8452447,"Decatur, IL",-88.9524008263186,Alison Krauss / Union Station,193,1,SOZAOWT12AB017DC2F,Crazy As Me,0,Y,"Decatur, IL",Macon County,,Illinois,USA,us
ARGZZ771187FB3B47D,40.079538624816706,Illinois,-89.4335846714036,Carey Ott,213,1,SOWLQUR12A6D4FE5C5,Shelf Life,0,Y,Illinois,Logan County,,Illinois,USA,us
ARHVR5D1187B9AEB6D,52.47760079999999,"Birmingham, England",-1.8939359,Jamelia,285,1,SOOBNVH12A6310F1DF,Life,2002,Y,"Birmingham, England",West Midlands Combined Authority,Birmingham,England,United Kingdom,gb
ARBYA1N1187B98F5A1,40.69442945,"Peoria, IL",-89.5888229253737,Mudvayne,351,1,SOAMFCB12A8C139489,IMN,2005,Y,"Peoria, IL",Peoria County,Peoria,Illinois,USA,us
ARBW1J61187B9B8B54,19.432833300000002,"Mexico City, Mexico",-99.1331602223209,Lucero,172,1,SOVJOTY12AB01848C2,Chain Link Fence,0,Y,"Mexico City, Mexico",Cuauhtémoc,,Mexico City,Mexico,mx
ARWJR6V1187B99B8E1,52.5169064,"Berlin, Germany",13.388849300000002,Roger Cicero,232,1,SOIGPWH12A8C137FB8,Wovon träumst du nachts,2007,Y,"Berlin, Germany",,Berlin,Berlin,Germany,de
ARW1MUW1187FB4D5A1,30.49017385,"Escatawpa, MS",-88.5515820175816,3 Doors Down,278,1,SOYKAIZ12A6D4F97B2,Duck And Run,1999,Y,"Escatawpa, MS",Jackson County,,Mississippi,USA,us
AROGSGT1187B9BA0BB,29.9498071,"New Orleans, LA",-90.06986640000002,Al Hirt,170,1,SOCJTQG12A6D4F9F7C,Royal Garden Blues,1993,Y,"New Orleans, LA",Orleans Parish,New Orleans,Louisiana,USA,us
ARGEJ8B1187B9AE2E7,52.295603018514,Wales,-3.7401077107294713,Manic Street Preachers,250,1,SOQMRWI12A8BED0308,My Little Empire,1998,Y,Wales,Ceredigion,,Wales,United Kingdom,gb
ARHYDJK1187B9B8047,30.4160316,"Biloxi, MS",-88.87586309999998,Chris LeDoux,209,1,SOSVMLS12A58A7D21E,Hobo Dreams,0,Y,"Biloxi, MS",Harrison County,Biloxi,Mississippi,USA,us
ARUW1RZ1187B99082E,40.71274295,"New York, NY",-74.0059502441252,Soul Coughing,230,1,SOQTITX12AB018C103,Casiotone Nation (Live),1995,Y,"New York, NY",New York County,New York,New York,USA,us
ARBXXYJ11F4C83D566,31.8155939943366,Texas,-99.5111128012091,Lil Keke,134,1,SOITKPG12AB018BB58,Mo Cash,0,Y,Texas,Coleman County,,Texas,USA,us
ARSTKIT1187B9A37A8,51.507320299999996,"London, England",-0.12765724122807,Richard Thompson,203,1,SOLNMRI12A6D4F82C3,I Feel So Good (2001 Digital Remaster),0,Y,"London, England",,London,England,United Kingdom,gb
ARRJYEN1187B9B26B3,34.146642,"VALENCIA, California",-117.272602,Raheem Devaughn,218,1,SOSVULC12A8C14149A,Friday (Shut The Club Down),2008,Y,"VALENCIA, California",San Bernardino County,San Bernardino,California,United States of America,us
ARTOG9T1187B99074E,35.3465315910293,"West Philadelphia, PA",-79.6374311771272,Will Smith Featuring Biz Markie & Slick Rick,255,1,SOESCTP12A8C1324FD,So Fresh,1999,Y,"West Philadelphia, PA",Moore County,,North Carolina,USA,us
ARBVVJP1187FB4A452,38.727783,Colorado,-105.607923,The Samples,251,1,SOXGNNW12A8C132BCA,Misery,0,Y,Colorado,Park County,,Colorado,USA,us
AR4M1KM1187B9AC7E2,40.84753875,"New York, NY [The Bronx]",-73.839740055938,Phil Spector,130,1,SOYPREH12A6D4F6EF4,Spanish Harlem,0,Y,"The Bronx, New York",Bronx County,New York,New York,USA,us
AR4VT3E1187FB570BB,41.4022198,Nebraska,-99.72722409999999,Cher,293,1,SOAJLUX12AB0188F4D,You Take It All,2001,Y,Nebraska,Custer County,,Nebraska,USA,us
ARO6A7Q1187FB4CFC4,33.9535072309024,"Riverside, CA",-117.396163327698,Alien Ant Farm,180,1,SOKNHIL12AB018065C,Quiet,2003,Y,"Riverside, CA",Riverside County,Riverside,California,USA,us
ARR79ZC1187B98CE2F,40.0884475,New Jersey,-74.3995939,Clem Snide,117,1,SOIGOTF12A58A7AA24,The Ballad Of Unzer Charlie,2001,Y,New Jersey,Ocean County,,New Jersey,USA,us
ARN7OQ21187FB5A6B3,33.5158175714286,"Greenwood, MS",-90.1794443673469,Furry Lewis,221,1,SOFWXNQ12AC3DF5F8B,Judge Boushay Blues,1972,Y,"Greenwood, MS",Leflore County,,Mississippi,USA,us
AR0L04E1187B9AE90C,53.5456415,"Wigan, Lancashire, England",-2.6260790000000003,The Verve,195,1,SOBEKEW12A58A7C0C6,No Come Down,1993,Y,"Wigan, England",Greater Manchester,,England,United Kingdom,gb
AR7HM181187FB3CFC1,33.76912,"Long Beach, CA",-118.192022425293,Nitty Gritty Dirt Band,155,1,SOFULFU12A58A77951,Candy Man (Live At The Troubadour),1969,Y,"Long Beach, CA",Los Angeles County,Long Beach,California,United States of America,us
ARO5P0H1187FB5BAD7,19.642140700000002,"Kona, HI",-155.99705459999996,Pepper,204,1,SOTOHAH12AAF3B51FC,Freeze,2008,Y,"Kona, HI",Hawaiʻi County,,Hawaii,United States of America (Island of Hawai'i territorial waters),us
AR9UJCZ1187FB4B690,61.3140579,Canada,-108.50503710000001,Alice,245,1,SOEWBIJ12A8C13CF8E,Tempo Senza Tempo,1989,Y,Canada,South Slave,,Northwest Territories,Canada,ca
ARQQ3PM1187FB41517,36.8368359,California - LA,-119.79587140000001,Catherine Feeny,248,1,SOUFBKL12A8C13C2B5,No Reply,2006,Y,"California, LA",Fresno County,Fresno,California,USA,us
ARSTKIT1187B9A37A8,13.135543799999999,"London, England",-59.63036460580871,Richard Thompson / Linda Thompson,352,1,SOAWGMH12A6701D20F,Beat The Retreat,1984,Y,"Barbados, West Indies",Saint Michael,,,Barbados,bb
ARD2NDU1187B99B615,42.360401,"Boston, MA",-71.0576816290551,Dropkick Murphys,229,1,SOJWGEI12A8C13CA8F,Skinhead on the MBTA (Album Version),1997,Y,"Boston, MA",Suffolk County,Boston,Massachusetts,USA,us
AR1LOGZ1187B990FB4,42.360401,"Boston, MA",-71.0576816290551,Mike Stern,412,1,SOJVFSJ12AB0186AF9,Link (LP Version),1999,Y,"Boston, MA",Suffolk County,Boston,Massachusetts,USA,us
ARYF20K1187B9B76BD,33.75007535,"ORANGE, California",-117.870426997477,George Lopez,238,1,SONCQTI12A8AE477B2,Mas P**' (America'S Mexican),2007,Y,"ORANGE, California",Orange County,Santa Ana,California,United States of America,us
ARG8DXO1187B9AF743,29.652138800000003,"Gainesville, FL",-82.3247199,Less Than Jake,257,1,SOOCUMC12A81C22FEA,Short On Ideas / One Last Cigarette,2002,Y,"Gainesville, FL",Alachua County,City of Gainesville Municipal Boundaries,Florida,USA,us
AREV2491187B9B017E,40.75481615,"Queensbridge, NY",-73.9452386195299,Mobb Deep,224,1,SOVFRDB12AB017FF3A,Got It Twisted,2004,Y,"Queensbridge, NY",Queens County,New York,New York,USA,us
ARS1FG41187FB44788,34.05369605,Los Angeles CA,-118.242921218334,The Watson Twins,252,1,SOYNKQT12AB017EC69,Only You,2008,Y,Los Angeles CA,Los Angeles County,Los Angeles,California,United States of America,us
AR6LZB61187B9AF431,51.4913670863579,"Basildon, England",-1.1339374631949095,Depeche Mode,445,1,SOADTZW12A6D4F7399,A Pain That I'm Used To (Bitstream Spansule Mix),2005,Y,"Basildon, England",West Berkshire,,England,United Kingdom,gb
ARDSWIE1187FB39056,42.360401,"Boston, Massachusettes",-71.0576816290551,Gang Starr Featuring Jeru The Damaja And Lil Dap,244,1,SOIVSQZ12A6D4F68BF,I'm The Man (Explicit) (Feat. Jeru The Damaja And Lil Dap),1992,Y,"Boston, Massachusetts",Suffolk County,Boston,Massachusetts,USA,us
ARMIQRB12298900AFB,19.432833300000002,Mexico,-99.1331602223209,Conjunto Mar Azul,309,1,SOKBBXV12AB0186B8A,Papel Quemado,0,Y,Mexico,Cuauhtémoc,,Mexico City,Mexico,mx
ARBHBE91187B9A1F58,46.8772597,"Fargo, ND",-96.7896108,Jonny Lang,208,1,SOZCURA12AF72A17B1,The One I Got,2003,Y,"Fargo, ND",Cass County,Fargo,North Dakota,USA,us
AR6CHEQ1187B9B846F,34.4222924,"Santa Barbara, CA",-119.702561368735,Mad Caddies,224,1,SOGVZWG12A6D4FB28F,Days Away,2001,Y,"Santa Barbara, CA",Santa Barbara County,Santa Barbara,California,USA,us
ARMWIHP1187B98C7D5,27.7542107909551,Florida,-81.4624241742334,Colleen Et Les Boîtes À Musique,133,1,SOLWPHG12A8C13C0FC,Happiness Nuggets,2006,Y,Florida,Polk County,,Florida,USA,us
ARUAG4R1187FB53500,41.89520715,ROMA,12.4862140741321,Joe Cocker,228,1,SOJAHIR12A6D4F649A,There Goes My Baby,1984,Y,ROMA,RM,Rome,Lazio,Italy,it
ARCE0IX1187FB528B4,33.6775698,"Huntington Beach, CA",-118.000537235487,Hellogoodbye,193,1,SOARTQC12A58A77F0C,Shimmy Shimmy Quarter Turn (Take It Back To Square One),2004,Y,"Huntington Beach, CA",Orange County,Huntington Beach,California,USA,us
ARDSEZK1187B9A42A0,40.84753875,"New York, NY [The Bronx]",-73.839740055938,Dion,213,1,SOIBSLK12A8C133A5D,It'S All Over Now_ Baby Blue,0,Y,"The Bronx, New York",Bronx County,New York,New York,USA,us
ARNLOX91187B990BFC,-3.3202045062727303,"Bundundu, Zaire",17.3775712571715,Tabu Ley Rochereau,456,1,SOPBDZT12AB017AA98,Maputo,0,Y,"Bandundu, Zaire",Disasi,Air Congo,Kwilu,Democratic Republic of the Congo,cd
AR828WL1187FB47E81,40.71274295,NY - New York City,-74.0059502441252,M,238,1,SOUHKHB12A8C138A58,Close To Me,0,Y,"NY, New York City",New York County,New York,New York,USA,us
AR76NY61187FB4F82F,36.0998020204082,"Winston-Salem, NC",-80.24411477551021,Ben Folds,226,1,SORXEUH12A8C14463B,Brainwascht,2008,Y,"WinstonSalem, NC",Forsyth County,Winston-Salem,North Carolina,USA,us
ARDUFS01187FB4CF5E,29.652138800000003,"Gainesville, FL",-82.3247199,Against Me!,254,1,SONJQZM12A6D4FBE30,Thrash Unreal (Album Version),2007,Y,"Gainesville, FL",Alachua County,City of Gainesville Municipal Boundaries,Florida,USA,us
ARRJ3UC1187FB579D7,18.5772151,"Croix-des-Bouquets,  Haiti",-72.229454,Wyclef Jean featuring Butch Cassidy and Sharissa,238,1,SOPSDCQ12A8C135CB6,You Say Keep It Gangsta,2002,Y,"CroixdesBouquets, Haiti",,Commune Croix-des-Bouquets,Département de l'Ouest,Haiti,ht
AR3FYKL1187FB44945,33.448782,"Phoenix, AZ",-112.077097807435,Dierks Bentley,204,1,SOYFFUA12AB01847CC,Little Heartwrecker,2009,Y,"Phoenix, AZ",Maricopa County,Phoenix,Arizona,USA,us
ARUFTTR1187FB3A4B0,36.1619463,"Nashville, TN",-86.7737335837817,Newsboys,297,1,SOGNQUL12A6D4FC5F1,Good Stuff  (Newsboys Remixed Album Version),2002,Y,"Nashville, TN",Davidson County,Nashville-Davidson,Tennessee,USA,us
AR1ZYLH1187B98C159,40.767331126689,"East Orange, NJ",-74.2047702510187,Naughty By Nature,245,1,SOGGWHE12AF729F431,Swing Swang,2002,Y,"East Orange, NJ",Essex County,East Orange,New Jersey,USA,us
ARNVCB81187B9ACBDF,35.4731101,"Oklahoma City, OK",-97.517058776047,The Flaming Lips,256,1,SOEBFAJ12AB017F810,Pilot Can At The Queer Of God (LP Version),1993,Y,"Oklahoma City, OK",Oklahoma County,Oklahoma City,Oklahoma,USA,us
ARWV0Q11187FB4CDCE,30.271148999999998,"Austin, TX",-97.743713,Arc Angels,309,1,SOWSZIC12AB0186D86,Nadine,0,Y,"Austin, TX",Travis County,Austin,Texas,USA,us
ARIH5GU1187FB4C958,54.973809499999994,Newcastle,-1.61316585,Silverchair,191,1,SOKWVAH12A8C1332B0,Suicidal Dream,1995,Y,Newcastle,Tyne and Wear,Newcastle upon Tyne,England,United Kingdom,gb
ARQ2AUE1187B992377,54.6644572,"Bishop Auckland, County Durham, I",-1.67585346174395,Atjazz,441,1,SOPCVMS12AB018BFF5,Strike,2001,Y,"Bishop Auckland, I",County Durham,,England,United Kingdom,gb
ARC2NOM1187FB426C6,39.734588099999996,"Jacksonville, IL",-90.22816440000001,William Fitzsimmons,166,1,SOKZCBM12AB017E3BE,They'll Never Take The Good Years,2009,Y,"Jacksonville, IL",Morgan County,Jacksonville,Illinois,USA,us
ARR6LWJ1187FB44C8B,33.9596846,"Athens, GA",-83.3763606,R.E.M.,195,1,SOLUGTX12A6D4FAC08,So. Central Rain (2006 Digital Remaster),0,Y,"Athens, GA",Athens-Clarke County,Athens-Clarke County Unified Government,Georgia,USA,us
ARNZ70R1187B9A4824,51.4351444,"Westbury, Long Island, NY",-0.1283668,Joe Satriani,310,1,SOWEMHJ12A8C13495C,Devil's Slide,2000,Y,"Westbury, London",,London,England,United Kingdom,gb
ARML8X41187B990644,55.86115690000001,"Glasgow, Scotland",-4.25022424655349,Simple Minds,308,1,SOBUIHY12A6D4F5D1B,Careful In Career,1981,Y,"Glasgow, Scotland",Glasgow City,Glasgow,Scotland,United Kingdom,gb
ARWILYB1187FB37DFE,51.507320299999996,"London, England",-0.12765724122807,Bananarama,208,1,SOFDRJB12A6701F3B4,Love In The First Degree,1987,Y,"London, England",,London,England,United Kingdom,gb
ARXJJSN1187B98CB37,42.33155005,"Detroit, MI",-83.0465512,Bebe Winans,278,1,SOZOOYV12A6D4F445F,Love Thing,2002,Y,"Detroit, MI",Wayne County,Detroit,Michigan,USA,us
ARZHPKG1187FB4A298,37.8042763,"Oakland, CA",-122.27166570000001,Judee Sill,208,1,SOIKMMY12AB0179F29,The good Ship Omega,2005,Y,"Oakland, CA",Alameda County,Oakland,California,USA,us
AR8JO2B1187B98EBB6,40.71274295,"New York City, NY, USA",-74.0059502441252,Leftover Crack,625,1,SOXUEGX12A8C13C161,Operation: M.O.V.E.,2004,Y,"New York City, USA",New York County,New York,New York,USA,us
AR0M5KQ1187B9A5068,42.0480821,Torelló / Barcelona,2.26489125230627,Cul De Sac,219,1,SOIBVYW12A8C140412,Song to the Siren,1991,Y,"Torell, Barcelona",Osona,,Catalonia,Spain,es
AR16MYF1187FB562C3,51.2252802,Düsseldorf,6.776380773004321,Die Toten Hosen,35,1,SOKWUDO12A8AE4905F,Die Homolka Kettensäge,1993,Y,Dsseldorf,Düsseldorf,,North Rhine-Westphalia,Germany,de
AROEL1B1187B988B90,40.69158145,"South Jamaica, Queens",-73.80587751434179,Lost Boyz,243,1,SOOTDEC12A6701D0FF,Get Your Hustle On,1997,Y,"South Jamaica, Queens",Queens County,New York,New York,USA,us
ARF4I701187FB3AEFF,42.2625489,"Worcester, MA",-71.8018828021301,Four Year Strong,176,1,SOYVYNF12AB01814D4,Story Of A Girl,2009,Y,"Worcester, MA",Worcester County,Worcester,Massachusetts,United States of America,us
ARKCYJV1187FB392E9,37.7792929,"San Francisco, CA",-122.41926032381001,Set Your Goals,204,1,SOSVWIE12A8C143BD4,the fallen...,2009,Y,"San Francisco, CA",San Francisco City and County,San Francisco,California,United States of America,us
AR6C8EJ1187FB3F473,-21.12012355," Ubá, Minas Gerais",-42.942597380451105,Nelson Ned,177,1,SORTRUL12A6D4FA12A,Mi Sangre Latino,0,Y,"Ub, Minas Gerais",Microrregião Ubá,Ubá,Minas Gerais,Brazil,br
ARC87OG1187B99F540,36.1619463,"Nashville, TN",-86.7737335837817,Julie Roberts,192,1,SORTOKQ12AF72A545B,Unlove Me,2004,Y,"Nashville, TN",Davidson County,Nashville-Davidson,Tennessee,USA,us
AREJ4S91187B9AD10C,42.33155005,"Detroit, MI",-83.0465512,D-12,336,1,SORTUVJ12A6701D988,Girls,2001,Y,"Detroit, MI",Wayne County,Detroit,Michigan,USA,us
ARUKN9H1187B9B71C8,33.748619500000004,"Atlanta, GA",-84.3907725501786,The Black Crowes,256,1,SOTWIIY12A6D4F8837,Nonfiction,1994,Y,"Atlanta, GA",Fulton County,Atlanta,Georgia,United States of America,us
ARRXG5Y1187B9AA016,31.666666999999997,ABD,47.166667,G-Unit,254,1,SOGWCWD12AB017FC95,Money Make The World Go Around,0,Y,ABD,,,Maysan,Iraq,iq
ARBW1J61187B9B8B54,19.432833300000002,"Mexico City, Mexico",-99.1331602223209,Lucero,292,1,SONNEHU12A8C132C0B,Medley La Puerta Negra/La Culebra (En Vivo Auditorio Nacional),0,Y,"Mexico City, Mexico",Cuauhtémoc,,Mexico City,Mexico,mx
ARBHCP31187FB4D417,40.71274295,"New York, New York",-74.0059502441252,Antony & The Johnsons,251,1,SODQMKI12A6D4F9E85,Cripple and the Starfish,1995,Y,"New York, New York",New York County,New York,New York,USA,us
ARJ7SQ31187B9AF432,51.5389429,"Barking, Essex, England",0.0804663744614598,Billy Bragg & Wilco,207,1,SOSIMGO12A6D4FB491,She Came Along To Me (LP Version),0,Y,"Barking, England",,London,England,United Kingdom,gb
ARZB3YT1187B9912DD,32.7532808,"Fort Worth, TX",-97.3329383556398,Wayman Tisdale,268,1,SOWKSEZ12AB01810E2,Power Forward,2007,Y,"Fort Worth, TX",Tarrant County,Fort Worth,Texas,United States of America,us
AREHK7O1187B9ADDD7,59.577985102014104,"J�ping, Sweden",15.877023636629,The Cardigans,198,1,SOCNCGL127D9786D66,Lovefool,1996,Y,"Koping, Sweden",Köping,,Västmanland County,Sweden,se
AROQHEJ1187FB4CC57,49.26088995,"Vancouver, British Columbia",-123.113949636515,The Real McKenzies,148,1,SONOQAR12A8C13A15F,Ceilidh,2000,Y,"Vancouver, British Columbia",Metro Vancouver Regional District,Vancouver,British Columbia,Canada,ca
ARX07G11187B9AC915,34.05369605,"Los Angeles, CA",-118.242921218334,Giant Drag,182,1,SOEYIOR12A6D4F5552,Kevin Is Gay,2005,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
AR22UCK1187FB5224E,41.875375399999996,Chicago Illinois USA,-87.6248273616119,Future Rock,305,1,SOFYTGH12AB0181319,Rock Kit,0,Y,Chicago Illinois USA,Cook County,Chicago,Illinois,United States of America,us
ARWBL9E1187FB4E695,34.05369605,"Los Angeles, CA",-118.242921218334,Paul Brown,243,1,SOKEOPP12AB017F799,Old Friends,2005,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
AROW9L81187B99BE58,51.4569766,Essen GERMANY,7.0113982,Malente & Jay Robinson,308,1,SOKJKCN12AB017FE5C,Dwarfs,0,Y,Essen GERMANY,,Essen,North Rhine-Westphalia,Germany,de
AREPD8D1187FB3F5BC,29.652138800000003,"Gainesville, FL",-82.3247199,Sister Hazel,303,1,SOPXKFG12A58A78D97,Space Between Us (Album Version),1994,Y,"Gainesville, FL",Alachua County,City of Gainesville Municipal Boundaries,Florida,USA,us
ARVN2HB1187B9A4618,35.6806213,"Tokyo, Japan",139.75623148188498,Ken Ishii,438,1,SOUCAMC12A6D4F83DD,Come Out (Ken Ishii remix),0,Y,"Tokyo, Japan",,Chiyoda,Tokyo,Japan,jp
AR6NYHH1187B9BA128,40.71274295,"New York, NY",-74.0059502441252,Yeah Yeah Yeahs,280,1,SOWTZNU12AB017EADB,Heads Will Roll,2009,Y,"New York, NY",New York County,New York,New York,USA,us
ARH3S5S1187FB4F76B,51.507320299999996,"London, England",-0.12765724122807,Nirvana,281,1,SOSMWDQ12A6701E981,Heart-Shaped Box,0,Y,"London, England",,London,England,United Kingdom,gb
ARCN61O1187B9ABBE8,29.9498071,"New Orleans, LA",-90.06986640000002,Aaron Neville,218,1,SORHXRX12AF72A002C,The Shadow Of Your Smile,2003,Y,"New Orleans, LA",Orleans Parish,New Orleans,Louisiana,USA,us
ARA9N2X1187B999181,57.70716105,"Gothenburg, Sweden",11.9667970199685,Dragonland,269,1,SOOOEUA12A67ADE8E7,Direction: Perfection,2006,Y,"Gothenburg, Sweden",Göteborg,Gothenburg,Västra Götaland County,Sweden,se
ART3KT21187FB450DC,41.89520715,"Rome, Italy",12.4862140741321,Ennio Morricone,191,1,SOOLVWE12A67AD757F,Once upon a time in the west,1986,Y,"Rome, Italy",RM,Rome,Lazio,Italy,it
ARJL3W01187B9921ED,29.9498071,"New Orleans, LA",-90.06986640000002,Nicholas Payton,278,1,SOLDKAA12A58A79C6C,Nida,2008,Y,"New Orleans, LA",Orleans Parish,New Orleans,Louisiana,USA,us
ARFWGRI1187FB52E45,40.71274295,New York,-74.0059502441252,Ours,300,1,SOWFAXO12A8C13E40B,Ran Away To Tell The World,0,Y,New York,New York County,New York,New York,USA,us
AR3A3UM1187B98980E,-34.5771627,QUEENS. NYC,-58.481685999999996,Endwell,218,1,SOZYRUI12A6D4FD321,Homeland Insecurity (Album Version),2006,Y,QUEENS. NYC,,Autonomous City of Buenos Aires,Autonomous City of Buenos Aires,Argentina,ar
AR6XPWV1187B9ADAEB,47.6038904,"Seattle, WA",-122.330098649484,Foo Fighters,253,1,SOUVVUV12A8AE48414,If Ever,2007,Y,"Seattle, WA",King County,Seattle,Washington,USA,us
AREHK7O1187B9ADDD7,59.577985102014104,"J�ping, Sweden",15.877023636629,The Cardigans,259,1,SOPFURM12A67020D2A,Iron Man,1996,Y,"Koping, Sweden",Köping,,Västmanland County,Sweden,se
ARN0JNC1187FB38B22,51.507320299999996,London UK,-0.12765724122807,Tinchy Stryder / N-Dubz,118,1,SOLJRHX12AC4687C8D,Number One,0,Y,London UK,,London,England,United Kingdom,gb
