artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,_merge
ARCRS8O1187FB3A491,,,,Doro,238,1,SOKHRYO12A6D4FBF9D,Lonely Wolf,2005,left_only
ARMFUAY1187FB3C77D,,,,Lake Trout,200,1,SOGOYHW12AB01872C7,Her,2003,left_only
ARMW20I1187B9A01CB,,,,Diary of Dreams,431,1,SOKREYV12A6D4FB055,Drop dead,1998,left_only
ARYGQT51187FB43DD0,,,,Jorge Salan,319,1,SONJSXV12A6D4F7E01,Faith,2002,left_only
ARHEQ501187FB4F898,,,,Fruko Y Sus Tesos,263,1,SOPVCLO12A58A7D89C,Fruko's  Boogaloo,0,left_only
ARAV0V51187B98F15B,,,,The Maytals,119,1,SOXDPQA12AB0181EB0,Tell Me The Reason,1993,left_only
AR5MUOW1187B9B5CB2,,,,Ismo Alanko,265,1,SORHCNA12A6D4FD624,Pakko Päästä Pinnalle,1995,left_only
AR9LRHP1187FB3F596,,,,Trio Eletrico,307,1,SOOLZEO12A8C13F4B1,Creeper Lane,2006,left_only
AR9N10Y1187FB3E8F4,,,,Havana Black,304,1,SOGJYIE12A6D4F8C61,KILL CITY BLUES,1991,left_only
AR79PQB1187B9A0B26,,,,Outlie,177,1,SODNFUY12A8C143E17,Forgotten Man,0,left_only
AR00Y9I1187B999412,,,,Akercocke,467,1,SOLMAZB12AB017FE90,Leviathan,2003,left_only
ARDNZL61187B98F42D,,,,Seeed,167,1,SOYCCPP12A67020494,Fire In The Morning (International Version),2003,left_only
ARWXOQF1187B98C5E7,,,,Catie Curtis,229,1,SOJOUTT12A6D4F8DA2,Run (Album Version),2001,left_only
ARPZEAM1187B9A01A3,,,,Foreign Beggars,164,1,SOBKHLN12A8C143403,No Holds Barred (feat. Devlin_ Noisia & DJ 2Tall),2009,left_only
ARMAHWJ1187FB3C8B1,,,,Patrick Fiori,205,1,SOEWNUZ12A8C136547,J'En Ai Mis Du Temps,1998,left_only
AR1KT1P1187B9ACB79,,,,Chicks On Speed,434,1,SOQSBFW12A6D4F70AA,We Don't Play Guitars (Beat To The Drum Mix By Christopher Just),2003,left_only
AR09PZ31187B9A2D4E,,,,Liquid People,385,1,SOTUIKC12A8C13ECAE,Don't You Go Away,2003,left_only
AR7DNHO1187B992B0B,,,,Alton Ellis,191,1,SOLCOXD12AAF3B51EE,Ain't That Loving You,1967,left_only
ARHQFQN1242077EB1E,,,,Aren B,236,1,SORWILM12AB018CDDC,Peep Show,0,left_only
ARLPXVB1187FB476C9,,,,Dizzy Mizz Lizzy,186,1,SOYQFPU12AC4684F46,Thorn In My Pride (2010 Digital Remaster),0,left_only
ARP52CP1187B98FD6B,,,,Poundhound,213,1,SOSPKGJ12AB01824B3,Love,1998,left_only
AR0VAZ71187FB5AAD6,,,,Melanie C,208,1,SOBKVFX12A6702183A,Last Night On Earth,2005,left_only
ARUB1YN1187B98F38D,,,,Logistics,368,1,SOGCROG12AB018E3FE,Thunder Child,0,left_only
ARAUQAL1187FB5B374,,,,ISRAEL & NEW BREED,151,1,SOTENDL12A8C134BD1,Spoken Words by Bishop Joseph Garlington,0,left_only
AR2U8T91187B99751D,,,,The MacHines,191,1,SOKSJZY12A6D4FB113,(I See) The Lies In Your Eyes (2004 Digital Remaster),0,left_only
ARTV83G1187B9A07D4,,,,STRAIGHTENER,235,1,SOGBRNP12A8C1397EE,Electography,0,left_only
ARTU6GL1187B994F97,,,,Essential Logic,278,1,SOERSKR12AB017F557,The Beautiful & The Damned,0,left_only
AR65OLD1187FB5C103,,,,P.O.D.,188,1,SOJRUHL12A813557F6,Ya Mama (Palm Springs Demo),0,left_only
ARH7M7Z1187B99B894,,,,Skarhead,169,1,SOQDNVA12AF729B1D1,Duck Down,0,left_only
ARSC4X61187B994F15,,,,Luiz Melodia,192,1,SOJVRJC12AB0182A4A,Eu agora sou feliz,2007,left_only
ARERO3G1187FB4A9A4,,,,Paulinho Da Viola,174,1,SODUYQC12A58A7F259,Dona Santinha E Seu Antenor (1995 Digital Remaster),0,left_only
ARERO3G1187FB4A9A4,,,,Paulinho Da Viola,167,1,SOKKBLZ12A6D4F4DC1,Lapa Em Tres Tempos/ Abre A Janela,2005,left_only
ARESQPX1187FB56D70,,,,Grave Plott,85,1,SOTAWSH12A58A7B903,Intro (skit),2008,left_only
AR8QHEO1187B998C29,,,,Phylum Sinter,244,1,SOMVJBF12AC468E010,To Be Cyclic,0,left_only
ARR3BFW1187B9966C4,,,,The Pebbles,47,1,SONUAVU12A8C140BC9,The Diner At Midnight,0,left_only
ARCYLSH1187FB411D5,,,,Bajaga & Instruktori,211,1,SOTFECF12AB0180627,Tekila Gerila,1989,left_only
AR3253Y1187FB3D46F,,,,Tearjerkers,108,1,SOICJWY12A58A7D4D8,Earthquake Date (Pretty Bad Baby),0,left_only
ARV45GF1187B9ADFF0,,,,Agonoize,301,1,SODCWDW12AB0185B72,KNICK KNÄCK /SLASHED OPEN,0,left_only
ARVB3QI1187B990DDE,,,,The Rapiers,153,1,SODKLWW12AB0187089,Stay Around,0,left_only
ARI1PWF1187B998476,,,,Bongo Herman,191,1,SOUFLHB12AB018AA3C,Tribute To Don Quarrie,2003,left_only
ARUW6HS1187FB3F028,,,,Rokia Traoré,273,1,SOBMHDZ12A58A79364,Koronoko,2008,left_only
ARTKZUK11F4C84430A,,,,The Dwarves,61,1,SORXPGE12AB01826DF,Let's Fuck (Album),0,left_only
AR1NRA91187FB404C3,,,,Jazzy B,411,1,SOMBWDW12A6D4F7248,Soorma,2005,left_only
ARWC7J01187B9B7D29,,,,Termanology,36,1,SOTWGNJ12AC468EE38,Outro,0,left_only
ARYPHGD1187FB3EAF7,,,,Maria Rita,242,1,SOUXACR12A67ADE61A,Encontros E Despedidas,2003,left_only
ARSIR7Z1187B994267,,,,Kate Ryan,282,1,SOMPVVA12A6D4F9931,Another Day,2004,left_only
AR8K3HD1187B9B9CA9,,,,Goldfrapp,204,1,SOKMAVU12A6D4F667A,Number 1 (Single Version),0,left_only
ARLFUII1187FB565E5,,,,I Wayne,244,1,SOQHIVV12A6D4FB2BE,Grow Proper,2005,left_only
ARXM2ZJ1187FB4D458,,,,B-Legit featuring Daryl Hall,255,1,SOJEWPF12AB01800ED,Ghetto Smile,1996,left_only
ARM1M9E1187FB58CE0,,,,Jamie Scott & The Town,231,1,SOLIFHV12A8C13344B,Lady West,0,left_only
AR2XJ6P1187B99A612,,,,Fred Fortin,119,1,SOJVCNT12A8C144377,Dérape,2004,left_only
AR3B4IC1187B98C8B6,,,,Borknagar,252,1,SOBBJCP12AB017B4BA,Om Hundrede Aar Er Alting Glemt,1997,left_only
ARJE05S1187FB4E12A,,,,The Woodentops,287,1,SOBPHYW12AB01833E7,Everything Breaks,1986,left_only
ARDCMBI11E905798AC,,,,Dropout Year,225,1,SOZPOFG12A8C145EB8,As You Wish,0,left_only
AREIW0I1187B99012E,,,,Bebel Gilberto,263,1,SOWJGGT12A6D4F7677,Winter,2004,left_only
AR1DLF21187FB3CBF0,,,,4Him,238,1,SOGZANN12AB018736A,Freedom,0,left_only
ARYYBVI1187FB45297,,,,The Popes,208,1,SOPJXJA12A8C1392F7,New Rose,0,left_only
AR3ZL6A1187B995B37,,,,De-Phazz,295,1,SOKWBVH12A8C1390B2,Word in a  Rhyme,2002,left_only
ARO0S0B1187B9A7E75,,,,The Icarus Line,107,1,SOSUKWT12AB017D55C,Sick Bitch,2007,left_only
AR5BACW1187B9B3A83,,,,Marmaduke Duke,215,1,SOFYSOD12AB017ED5D,Je Suis Un Funky Homme,2009,left_only
ARP8GF61187FB3BD91,,,,C-Mon & Kypski,230,1,SOQEOOS12A8C141042,Junkie CS,2002,left_only
ARSZIBW1187B994053,,,,James Newton Howard,95,1,SOFFFRA12A81C2059A,Voices,1997,left_only
AR0ON211187FB5B6D2,,,,George Howard,260,1,SOMNUUB12A58A7926A,Poet,2003,left_only
ARV1O2L1187B9B8F32,,,,La Húngara,202,1,SOXZDKY12AC4689471,Llora mi corazón,0,left_only
ARVWNTI1269FB34C59,,,,SOJA,295,1,SOGELYI12AB01886B1,Watch Them,0,left_only
ARW63071187B99C8A9,,,,Edith Márquez,226,1,SOYIPKR12A8AE45F63,Mírame,0,left_only
ARFOZTS1241B9C81BC,,,,Quique Neira,297,1,SOMAYPD12A6D4F85AE,Soul Train BG,2003,left_only
ARBAYN91187B999531,,,,Bloodsimple,227,1,SOTLJLP12A58A7E694,Out To Get You (Album Version),0,left_only
ARKFYS91187B98E58F,,,,Jeff And Sheri Easter,185,1,SOOVAZY12A6D4F8CFC,Morning's Coming,0,left_only
ARX248V1187FB558E1,,,,ARMS AND SLEEPERS,217,1,SOAQPDE12A8C1358F9,A Girl Named Clive,2006,left_only
ARSP62A1187FB3BD00,,,,George Thorogood And The Destroyers,198,1,SOZRULA12A58A776CF,Smokestack Lightning,1988,left_only
AROBOIW11F4C84748F,,,,The Swingin' Utters,108,1,SOSWRUU12A6D4FD134,Hopeless Vows,0,left_only
AR5FYMX1187FB46E36,,,,Crash Test Dummies,156,1,SOWVVPF12A8C139951,Androgynous,1991,left_only
AR6WA0T1187B98E7DE,,,,Juno Reactor,395,1,SOOONVZ12AB0183A8E,Silver,1995,left_only
AR6Z6BW1187B9ACD69,,,,The Ruby Suns,70,1,SOKZFPW12A67FFB3C6,Function Of The Sun,2005,left_only
ARWMDN41187B9AB88F,,,,Triana,269,1,SOYVSIK12A8AE46EC6,Dialogo,0,left_only
ARJTYAT1187FB51ABA,,,,Soziedad Alkoholika,144,1,SOVDPPX12AB0187668,El Maximo Daño,2000,left_only
ARXHYSD1187B9B904B,,,,La Fiebre,195,1,SOLLKSW12A8C13BB8A,Morir De Amor,0,left_only
ARYMF001187FB436D5,,,,Casey Driessen,353,1,SOJLWWT12A8C143CB4,Country Blues,0,left_only
AREB22L1187B9A4BCE,,,,Bad Azz,237,1,SOZBDWA12A6D4F7777,When You See Me,0,left_only
ARF1E421187B9AF8C4,,,,El Gran Silencio,249,1,SONCUSG12A6D4F9316,Recordar Es Vivir,0,left_only
ARC0ANR1187FB4E291,,,,Spinvis / Vinkenoog,230,1,SOHWHSK12AC468C039,Zonder Niemand,0,left_only
ARF3NHA1187FB3ED7D,,,,Llewellyn,370,1,SOJWXUR12A670218D9,The Otherworld,0,left_only
ARC8Z7L1187B9B14EA,,,,Deine Lakaien,290,1,SOMKGDB12A8C132F16,Nobody's Wounded,1986,left_only
ARZQPE11187FB40939,,,,The Panic Channel,227,1,SOVXGLT12A6D4F952C,Awake,2006,left_only
ARENWML1187B99ECB6,,,,Marea,283,1,SOTESKD12AB018329F,Ciudad de los gitanos (Directo 2008),0,left_only
AR8Y3UG1187B9A3468,,,,2562,368,1,SOKEQVT12AB0181B0E,Yes/No,2009,left_only
ARHBE351187FB3B0CD,,,,Holly Golightly & The Brokeoffs,181,1,SOKFZIH12AC468B01A,When He Comes,0,left_only
AR9J6V41187FB3BB53,,,,Mantus,290,1,SOFUHCV12AB0181396,Seelenlos (feat. Black Heaven),0,left_only
ARB1EH51187B9AD122,,,,SONATA ARCTICA,337,1,SOGOWCW12AB018BBE1,Abandoned_ Pleased_ Brainwashed_ Exploited,2003,left_only
AR0OTEX1187FB3600D,,,,Los Del Rio,249,1,SOTJEIC12A8C139054,Macarena,1993,left_only
AR939461187B9B60E1,,,,Sanalejo,218,1,SOJBFZS12A8C13DEA8,Me Gusta (Versión Funk),2007,left_only
ARDUOSV1187B9894D5,,,,Wes King,233,1,SOJGPVN12A8C136BCF,Cover To Cover,0,left_only
AR6Y4Z51187FB37F9A,,,,The Dictators,239,1,SOCQIJL12A8C13D02A,Baby Let's Twist,1978,left_only
ARZFRQM1187B9A9772,,,,Vanessa Daou,222,1,SOUNPTA12AB0183132,Evening,1996,left_only
ARNFIK01187B9A78FE,,,,Miss Piggy,170,1,SOPWREG12A81C22B16,Santa Baby,2007,left_only
ARRKE1Q1187B9AB192,,,,The Hunches,146,1,SOHBPLN12A6D4F2845,A Flower In The Ending,0,left_only
ARAGS2Z1187B9BA436,,,,Natiruts,240,1,SOWRJCV12A6D4FAB08,Eu Luto,2001,left_only
AR2G0NC1187FB40C1A,,,,Gotthard,191,1,SOKVCIT12A8C13756F,Fire And Ice,0,left_only
ARJB9TE1187FB3A9F8,,,,The Edgar Broughton Band,588,1,SOGNDRY12AC9075738,What Is A Woman For? (BBC In Concert),0,left_only
ARPUEAL1187FB57814,,,,Gov't Mule,378,1,SOPWTLC12AB0184E34,Broke Down On The Brazos (Album),2009,left_only
ARVY2QZ1187B9A13CF,,,,Shamanic Tribes On Acid,533,1,SOFXAHK12A81C21232,Sunrise Over Dopesville,0,left_only
ARYJKXO1187B9A0965,,,,Dimlite,164,1,SOWVKMK12A8C13DE5F,Affinity Strikes,2005,left_only
ARWG9SP1187B9B9223,,,,Crash Rickshaw,212,1,SOCCOHO12A8C1396E1,Imperfect Demanding Perfect,2001,left_only
ARUKTRJ1187B99EE38,,,,Baby Ranks,183,1,SOZRDUV12A58A7B361,Mambo,0,left_only
ARY5U6T1187FB5AE47,,,,Los Piratas,234,1,SOFFUJG12A8C13B6AC,Comernos,2003,left_only
AROIHOI122988FEB8E,,,,Mario Rosenstock,339,1,SOJGVAK12A8AE46A93,Radio Roy II,0,left_only
ARG6I7A1187B9A6047,,,,Tina Cousins,235,1,SOJVWSO12AB018161A,Pray,1998,left_only
ARQ30G91187B9B8C12,,,,Steinski,169,1,SOUDAHM12A58A7B19A,Hot Spot (Terrible Love Mix),2003,left_only
ARCQJYZ11E2835D077,,,,Vanessa Hudgens,178,1,SOFTKFN12A8C144C46,Sneakernight,2008,left_only
AR65K7A1187FB4DAA4,,,,Beyoncé,230,1,SOYNBBT12A8AE46457,Irreplaceable (Irreemplazable),2007,left_only
ARIKS2Q1187B9A9118,,,,Los Visitantes,171,1,SOUOAUY12AC3DF49C6,Toda La Nena,1994,left_only
ARNMZSB11F4C8455AB,,,,Triple Six Mafia,298,1,SONFTAO12A8C13858F,Paul_ With Da 45,0,left_only
ARC5Q0L1187B98D463,,,,Enter the Haggis,381,1,SOKLPTD12AC4688044,Widow's Walk,1999,left_only
ARH9GD41187FB37E0F,,,,Stephen Marley / Damian Marley,247,1,SOCSXBH12A58A78109,The Traffic Jam,2006,left_only
ARHDPNZ11E2835CEFC,,,,Sérgio Mendes Trio,197,1,SONPZSJ12A8C1413AB,Consolacao,0,left_only
ARPD2KK1187B9B8B98,,,,Cascada,367,1,SOVLOXM12A6D4FA5C6,Truly_ Madly_ Deeply,2006,left_only
ARGCQSE1241B9CA1C1,,,,El Original,190,1,SOIVUFC12A8C1367FF,La Batidora,0,left_only
ARNYQYS1187B9934BF,,,,House Crew,249,1,SOAKLBF12AB018978E,Keep The Fire Burning,1991,left_only
ARI29D81187B9B096F,,,,Ultra DJ's,216,1,SOKUOAK12A6D4FD5E9,The Music,2007,left_only
ARB5ODF1187B98C204,,,,Jovanotti,265,1,SOBZKCA12A58A7942E,Bruto,2005,left_only
ARORBNM122988FDA83,,,,Afromental,251,1,SOTFEGY12AB0187AE1,City Jungle,2007,left_only
ARTNJN81187B9A2141,,,,Keiko Matsui,303,1,SOXEVLS12A8C1321EB,Moonlight Sailor,1991,left_only
ARJM5I41187B98C023,,,,La Phaze,44,1,SOKZYUA12A8AE46A25,RUDE GIRL,2005,left_only
ARLEYQM122988F255A,,,,Los Llaneros De La Frontera,193,1,SOBNDCL12A6D4F999E,Ni Un Día Sin Tí (Ranchera),0,left_only
ARAPYAE1187FB36300,,,,Mark Mothersbaugh,198,1,SOEQLHL12A8C13CBD1,Makeover,0,left_only
ARNJ50L1187FB3F372,,,,Early Day Miners,247,1,SOMZYDI12A58A79E51,Deserter,2006,left_only
AR2TN021187B998B29,,,,Declaime,255,1,SOWWTJO12A8C1414BD,Signs feat. Wildchild,0,left_only
ARXOB9P1187B99101A,,,,Steve Tyrell (Featuring Robbyn Kirmsse),212,1,SOFLLKZ12AB018A1D2,The Very Thought Of You,2006,left_only
AROL79B1187B9B7AB3,,,,Brighter,306,1,SOJMLJM12A8C13F463,Noah's Ark,1989,left_only
ARL3MNK1187B9B1B50,,,,Shalabi Effect,244,1,SOMTMIM12A8C1323C4,Sister Sleep,2002,left_only
ARQVLQJ1187B98F11F,,,,Mau Mau,285,1,SOPESRK12A6D4F8B92,Paseo Colòn,2004,left_only
ARK2G5U1187FB46B34,,,,Perrey And Kingsley,137,1,SONMMMW12AB017DACF,The Minuet Of The Robots,1968,left_only
AR2A9ZQ1187B989F41,,,,Walter Jones,353,1,SONBSXS12AB0187FF4,Living Without Your Love,0,left_only
AR7XQUN1187B994EC6,,,,Les Breastfeeders,148,1,SOJTGRU12AB018F061,Bip-Bip,2006,left_only
ARZOT5Y1187B9B23ED,,,,Los Pericos,234,1,SOIDFJR12A6D4F7EB0,Pupilas Lejanas,1998,left_only
ARCGVTI1187B9B410F,,,,Nikola Gala,302,1,SOYHCGC12AB018980C,Double Date,0,left_only
AR4IFI31187FB3A953,,,,Cats In Boots,208,1,SORIYMI12AB0185013,Shotgun Sally,0,left_only
ARKKNHS1187B9A3B49,,,,Mazzy Star,181,1,SORYMII12A58A7C5DB,Ride It On,1990,left_only
AR3WOLA1187B991552,,,,El Chojin,215,1,SONMRQI12A6D4F9FE7,La sociedad protectora de esto y lo otro,1999,left_only
ARA7LD41187FB4DC0C,,,,Don Campbell,223,1,SOUQYAU12AB0181058,Unchain Us,0,left_only
ARGQJWL1187FB3CE9E,,,,La Polla Records,50,1,SOLRXXJ12AB018756D,Todo por la patria,1987,left_only
ARI4OCZ1187FB4488B,,,,Cosmic Gate,394,1,SOYEONQ12A6D4FCAD6,Guess Who?,2006,left_only
ARZ39UI1187B989289,,,,Izzy Stradlin And The Ju Ju Hounds,267,1,SOHPTTD12A6D4F6FE6,Train Tracks,1992,left_only
AR8S6R11187B9B0407,,,,Nevermore,702,1,SOLNSLV12AB0186059,Love Bites,1996,left_only
AR9Q34X1187B9A28B6,,,,Caedmon's Call,200,1,SOIGBNU12A58A79957,There You Go,1999,left_only
ARW1BRR1187B996332,,,,Voyager Series,103,1,SOMUQUB12A8C132AD9,The Harp That Once Through Tara's Halls,0,left_only
ARUWI271187FB54CC5,,,,Combichrist,327,1,SONVGUX12AB01835A7,Another Corpse Under My Bed ,0,left_only
ARZ0W451187FB4882C,,,,Godhead,185,1,SORFDDE12A58A778E1,2000 Years Of Human Error,2001,left_only
ARMTLGH1187FB4CF8C,,,,The Aluminum Group,270,1,SOJUZYJ12A8C13D33E,Two-Bit Faux Construction,1999,left_only
AR212K21187FB45522,,,,Ricchi E Poveri,200,1,SOUKYNV12A58A7BCA0,Una Domenica Con Te,0,left_only
ARD5N181187FB40131,,,,Teoman,286,1,SOGMBED12A6D4FBCDF,Dus,2004,left_only
ARA9JII1187B992883,,,,Smash TV,286,1,SOPDSBI12AF72A4746,What About Me,2001,left_only
ARGJ7R91187B9AF64A,,,,T.Rex,137,1,SOBZAVU12A8C141EA9,The Street And Babe Shadow,0,left_only
ARC6MRZ1187FB562B3,,,,High Tone,432,1,SOLCJBY12AC9097A4F,Wicked Tune,2000,left_only
AR45BRU1187B9A7A99,,,,Voicst,225,1,SOBHUTY12A8AE478A8,Everyday I Work On The Road,2008,left_only
ARSL7ZZ1187FB531DC,,,,Banda Bassotti,70,1,SOYGYXG12AB0186BC8,Potere al Popolo,1995,left_only
ARQGNEN1187FB4494C,,,,Gabinete Caligari,183,1,SOSEPUJ12A8AE44C5F,Caray!,0,left_only
ARZJRPM1241B9CE310,,,,Nero's Day At Disneyland,198,1,SOGAUMG12AB01870B7,Stretched Linen Over Contorted Bodies,2009,left_only
ARC7T8C1187FB43AD2,,,,Steps Ahead,384,1,SOZFEXY12A8159E936,Oops,1990,left_only
ART9M7Z1187B9A03EF,,,,Cock Sparrer,238,1,SOCRVQK12AB018533F,Runnin' Riot (Live - SF 2000),0,left_only
ARQY5EG1187FB57063,,,,Chuck Loeb,399,1,SOXAALK12A8C13AEC8,Geraldine,0,left_only
ARNNU4G1187FB5991B,,,,101 Strings Orchestra,153,1,SOAYWQH12AB018C97F,It's Only a Paper Moon,0,left_only
ARGAMKT12086C11399,,,,Christian Burkhardt,445,1,SOSTXEQ12A8C13E0A4,Olwa,2007,left_only
ARWEX101187B9B4677,,,,Keith Rowe,245,1,SORMWCB12AB018684C,Groovy Situation,0,left_only
ARI8U521187B9A8B97,,,,Tommy Guerrero,195,1,SOESMFI12AF72AA48C,100 Years,2000,left_only
AR2O84Q1187FB5BF74,,,,Salt The Wound,96,1,SOVKFKF12A8C14348A,The Beginning,2008,left_only
ARBBRM31187B9AFE9D,,,,Jan Garbarek_ The Hilliard Ensemble,483,1,SOGOLJN12A81C218BD,Primo tempore (Anonymus),1994,left_only
ARCHUCU1187B9A53A7,,,,The Proclaimers,184,1,SOUACZI12A6D4F7C29,The Joyful Kilmarnock Blues,1987,left_only
ARAH1Y21187B9AFC50,,,,Coolio,179,1,SOYJHXR12A6D4F9349,Sticky Fingers (LP Version),1993,left_only
ARDXGVT124207832C0,,,,Twinkle Twinkle Little Rock Star,235,1,SONCEJF12AB018581C,Jamming,0,left_only
AR04NH21187FB4485B,,,,Demise Of Eros,258,1,SOWALBL12AB018673C,Reach For The Sky_ Punk,2006,left_only
ARP59VP1187FB502EB,,,,Crvena Jabuka,300,1,SOMEAPR12AB0187994,Ti znaa,0,left_only
AR4ASIL1187FB46020,,,,30Y,420,1,SORRMDL12AB0180E36,Mentés másként,2007,left_only
AR88A041187FB4D259,,,,Guitar Gangsters,217,1,SOCWPGA12A8C14046F,Growing A Brain,0,left_only
ARY8LZU1187B98D7E5,,,,Eric Weissberg & Deliverance,67,1,SOFRBDS12A8C13CAA9,Eighth Of January (Album Version),0,left_only
ARTYQWG1187B9B3EFC,,,,3rd Force,312,1,SOAUCWO12A8C13448D,Step Into My Life,0,left_only
ARWEADC1187B9B6258,,,,Last Train Home,277,1,SOXTVVI12AB018E743,Flood,0,left_only
AR3Q48J1187FB55278,,,,The Rapture,277,1,SOHOOXT12A67ADA073,The Devil,2006,left_only
AR7208E1187B9AC797,,,,Léo Ferré,80,1,SOFGAHF12A6D4F6AAE,Ma Bohême,2004,left_only
ARY6W1E1187B9B489B,,,,Niño y pistola,174,1,SOPAUUU12AC4688018,She Was So,2010,left_only
AR6L0X71187FB49709,,,,Paul Cantelon,210,1,SOHRHJZ12A8C13A6DC,Mary In Labor,2008,left_only
ARZTSYB1187FB54987,,,,Rainbow,299,1,SOJOBVT12A6701E062,Can't Happen Here,1981,left_only
ARXKTL81187B9B24F3,,,,Black Strobe,289,1,SOMPIXC12A58A7869F,You Should Be,2007,left_only
ARUUF0C1187FB53E01,,,,Papa Dee,250,1,SOEJYRH12A6D4F952F,Lettin'Off Steam,0,left_only
AR99EW21187FB4F6A5,,,,Joey Cape,177,1,SOXTITH12AB01816E5,Violet,2004,left_only
ARVRPVN1187FB37C8D,,,,Masters of Reality,202,1,SODLLOG12AB01821AC,The Candy Song,1988,left_only
AROTHHX12086C1129B,,,,The Idan Raichel Project,219,1,SODPRSX12AB017E873,Chalomot Shel Acherim (Other People's Dreams),0,left_only
ARRYVEO1187B98B5F5,,,,Cartola,235,1,SOXOBPM12A58A7EDA6,O Mundo É Um Moinho,0,left_only
AR7DNHO1187B992B0B,,,,Alton Ellis,222,1,SOIXGLO12A8C13AC92,The Humble Will Stumble,1980,left_only
AR5IDGP1187FB49710,,,,Nostalgia 77,467,1,SOKQJQA12AB0180C0E,Changes,2005,left_only
ARCGSZF1187B98C6EE,,,,Big Electric Cat,391,1,SOEBRIP12A58A79EF8,My Last Breath,0,left_only
ARW9J4S1187B99DD1B,,,,Cañaman,288,1,SOWEQGO12AC46892A6,Ganja Dub Seed,2006,left_only
AR2H7Q41187B98AACC,,,,Dooley Wilson,164,1,SODWMSA12A8C1421A4,As Time Goes by,1990,left_only
ARCDLDD11F33E000A4,,,,Varios,168,1,SOIVCUR12AB018E3A2,Zurezko Olerkia,0,left_only
AR5JD411187FB4EC0D,,,,Nacht Und Nebel,223,1,SOHSLEV12A6D4FB13C,Europe Cries  (2004 Digital Remaster),0,left_only
ARE94VG1187B98CC72,,,,Your Vegas,257,1,SOARUDQ12AB0183914,The Way The War Was Won,2007,left_only
ARRE0C21187FB5A114,,,,Treizième Étage,251,1,SOIRDJV12AB0181B74,Plus Rien N'est Apreil,0,left_only
ARAFI9R1187B9AC5B5,,,,Culture Kultür,243,1,SOKXTVE12AB017F955,Coma,2005,left_only
ARNULK21187FB46537,,,,Grandmaster Flash & The Furious Five,731,1,SOIMKKQ12AB0182C37,Super Rappin' No 1,0,left_only
ARMAF0W1187FB39BEB,,,,Bob Log III,229,1,SOKOLSL12AB0189C34,Clock,1998,left_only
ARD7G8S1187FB4CE90,,,,Anjali,226,1,SONBEIX12A8C131D11,Lazy Lagoon,2000,left_only
ARL1A8E1187FB596F2,,,,The Heavy,156,1,SOGYOFM12A81C21A1D,Dignity,2007,left_only
AR6AKW41187FB5B046,,,,Sonic Division,513,1,SOKWBCJ12AB0182A08,Day And Night,0,left_only
ARLUF1T1187FB3603B,,,,Ricardo Arjona,219,1,SOPHJIS12AC3DF5FA3,La mujer que no sone (Album),0,left_only
AR7OJQL11C8A414C9E,,,,stereotipos,236,1,SOSPNBH12AC468D98B,Castillos en el aire,2007,left_only
ARWKWC11187B9A4CEE,,,,Marconi Union,388,1,SOCTING12AB01839D9,Interiors,2010,left_only
ARQBWLU1187B99ECFE,,,,Space Buddha,357,1,SOFVVIT12A58A7E864,Natural Reflection,2005,left_only
AR3UG131187B9AF913,,,,Marc Korn,449,1,SOTYTYS12A81C2021D,Feel Free (Original club Mix),0,left_only
ARBRLIB119B3403C45,,,,Kompulsor,224,1,SOWJVWG12AB018574A,Around The World (La La La La),0,left_only
ARCHO5Y1187FB5001F,,,,Dr. Alban,240,1,SOEFJDB12A8C139561,Sing Hallelujah!,1992,left_only
ARKDO731187B98E21B,,,,Béla Fleck,322,1,SOTFFMP12A58A7D25E,Hudson's Bay,1986,left_only
ARCQL0P1187FB51938,,,,Bethany Dillon,244,1,SOOVYRC12AF72A65C2,Waking Up (Low Key-Premiere Performance Plus w/o Background Vocals),0,left_only
ART89ZM1187B9A348E,,,,Horkyze Slyze,169,1,SOZGXWZ12A6D4F9428,Liza a Wendy,0,left_only
ARTN3WC1187FB521BA,,,,Swing Out Sister,265,1,SOAXAXP12A8C14088C,Something Every Day (Little Wizard mix),2008,left_only
AR1FMBJ1187B992A46,,,,Melotron,382,1,SOQFGHU12A8C143D6B,Glücklich,2002,left_only
ARI1ZGD1187B99F168,,,,Siglo Xx,239,1,SOCFJVB12A6D4FBFDA,God John,0,left_only
ARQXAGC12472CE2BBD,,,,Spiral Stairs,146,1,SOVYKHK12AC3DF4D3A,Stolen Pills,2009,left_only
AROL0XG1187B99CBCF,,,,Happy Apple,154,1,SOOLJWU12A8C14405A,Go (base 13),2005,left_only
ARMX89P1187B9AB823,,,,Lexter,484,1,SORWZPW12A8159E8B1,Freedom To Love (Chriss Ortega & Thomas Gold Remix),0,left_only
AR9W0Z71187B9A097E,,,,Studio Apartment,277,1,SOQIKIL12A8C13DD66,Flight (Nulife Bonus Beats),0,left_only
ARUCMRL1187FB57524,,,,Gudrun Gut,329,1,SOGZOIU12AC9097AAA,Rock Bottom Riser,2007,left_only
AR1PIW21187B9A18D0,,,,Ney Matogrosso,271,1,SOEVASV12AB0188A44,Segredo,0,left_only
AR1OC1T1187B9AA161,,,,XDisciplex A.D.,113,1,SONIDMG12A8C141C30,Stillborn,0,left_only
ARSUKYT1187B9B8935,,,,Maino,241,1,SOINXUO12AB0185396,Welcome to My Black Flag City,0,left_only
