artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,_merge,process,corrected_location,county,city,state,country,country_code
ARA04401187B991E6E,54.99241,"Londonderry, Northern Ireland",-7.31923,Josef Locke,149,1,SOJSLDW12A6D4F733A,Macushla,0,,Y,nan,County Londonderry,Londonderry/Derry,Northern Ireland,United Kingdom,gb
ARNJBXZ1187B9965B4,52.88191,"Vorede, Germany",9.7293,Night In Gales,191,1,SOSITXT12A6D4FCCB1,The Dustcrown,1998,,Y,nan,Heidekreis,nan,Lower Saxony,Germany,de
ARL3IIC1187FB394BD,48.85692,"Paris, France",2.34121,Richard Clayderman,156,1,SONAWPE12AB0184D13,Think Of Laura,0,,Y,nan,Paris,Paris,Ile-de-France,France,fr
ARU1K2U1187FB48529,39.766909999999996,"Indianapolis, IN",-86.14996,Freddie Hubbard,1018,1,SOXQJAH12A8C134B19,Spacetrack (LP Version),0,,Y,nan,Marion County,Indianapolis,Indiana,USA,us
AR9HEZG1187B99A111,33.21656,Denton Tx,-97.13098000000001,Spontaneous Combustion,460,1,SOQGVQT12AB0185E7E,Pan (2007 Digital Remaster),0,,Y,nan,Denton County,Denton,Texas,United States of America,us
ARYFIUB124BAE72EC7,40.82332,South Bronx / Bucktown USA,-73.91179,KRS-One_ Buckshot,279,1,SOYTLYB12AB0183637,Runnin Away (feat. Immortal Technique),2009,,Y,nan,Bronx County,New York,New York,USA,us
ARV6Z5I1187B9A22A8,33.52029,Georgia,-86.8115,Gucci Mane,179,1,SOSBYVJ12AB018573E,Mag Song,0,,Y,nan,Jefferson County,Birmingham,Alabama,USA,us
AR8C70A1187B9B718F,40.11727,Urbana,-88.20449,Braid,135,1,SOYEUUY12AB018FE98,Garner Hall Music Room,1995,,Y,nan,Champaign County,Urbana,Illinois,United States of America,us
ARNIMDL11F4C83C86E,51.50632,London,-0.12714,Jazz Jamaica,330,1,SOSESHF12A8C13F03A,I Heard It Through The Grapevine,0,,Y,nan,nan,London,England,United Kingdom,gb
ARJAETD1187B9B06C6,33.74831,"Atlanta, GA",-84.39111,The Tams,164,1,SOJCBTX12A6D4F56CE,Laugh It Off,1963,,Y,nan,Fulton County,Atlanta,Georgia,United States of America,us
AR1IA8J1187B991EDF,52.883559999999996,England,-1.97406,Manfred Mann,159,1,SOJPZHE12A6D4F888D,The One In The Middle (1997 Digital Remaster),0,,Y,nan,Staffordshire,nan,England,United Kingdom,gb
ARSMEBG1187FB4D02B,51.37121,"Herne Bay, Kent, England",1.1251,Kevin Ayers,365,1,SOOZFGU12A6D4F9CCF,Stop This Train (Again Doing It) (2003 Digital Remaster),1969,,Y,nan,Kent,nan,England,United Kingdom,gb
ARM9KFI1187B9B356C,59.33217,Sweden,18.06243,Tiamat,204,1,SOFQRFW12A8C13E5E4,The Ar,1994,,Y,nan,Stockholm,Stockholm,Stockholm County,Sweden,se
ARNZCNT1187B98DAD8,34.053490000000004,California - LA,-118.24531999999999,Pablo Francisco,138,1,SOTSXUM12A8C141BFD,Las Vegas,1997,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
AR9KQMJ1187FB577BE,36.16778,"Nashville, TN",-86.77835999999998,The Infamous Stringdusters,223,1,SORRDAV12AB01835AF,Not Tonight,2010,,Y,nan,Davidson County,Nashville-Davidson,Tennessee,USA,us
AR4BYUM1187FB56525,40.99471,London,-77.60454,The Boxer Rebellion,248,1,SOQVWBJ12A8C142C17,Soviets (Album Version),2009,,Y,nan,Centre County,Marion township,Pennsylvania,USA,us
AR2OVFK1187FB42CA1,34.053490000000004,"Los Angeles/ Portland OR, Philadelphia",-118.24531999999999,Jeff Lorber,230,1,SOFGVHA12A6BD52A10,Eye Tunes,2007,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARKSW3R1187B989674,40.65507,"Brooklyn, NY",-73.94888,CALLA,280,1,SOZUCJV12A6D4F99FC,Sanctify,2007,,Y,nan,Kings County,New York,New York,United States of America,us
ARLRJTG11EBCD7BC85,-19.93272,AUSTRALIA - Queensland,145.77406000000005,The Coalition Crew,265,1,SOHNXUD12AB0187F01,Catch Of The Day,0,,Y,nan,nan,nan,Queensland,Australia,au
AR4W2E01187FB416AC,43.648559999999996,"Toronto, Ontario, Canada",-79.38533000000002,Saga,294,1,SOQQHZK12A8C144617,Believe,0,,Y,nan,nan,Toronto,Ontario,Canada,ca
AREFZF31187B998A93,54.49887,"East Vancouver, B.C., Canada",-126.55071000000001,Po' Girl,247,1,SOETAAW12A8C14171C,Angels Of Grace,2007,,Y,nan,Regional District of Bulkley-Nechako,nan,British Columbia,Canada,ca
AR8LD3R1187FB4D08F,30.9742,Louisiana,-91.52382,C.C. Adcock,168,1,SOWFICG12AB0181787,Loaded Gun,2004,,Y,nan,West Feliciana Parish,nan,Louisiana,USA,us
AR8FW031187FB3ED28,49.80388,CZ,15.474910000000001,Bow Wave,172,1,SONWXIQ12A8C13EBE4,SAM DODAM,0,,Y,nan,okres Havlíčkův Brod,nan,Southeast,Czechia,cz
AR76YOD1187FB46B24,40.71455,"New York, NY",-74.00712,Joshua Rifkin,282,1,SOHDWYM12A8151AF55,Fig Leaf Rag  (LP Version),1994,,Y,nan,New York County,New York,New York,United States of America,us
ARNY31T1187B9B9CF8,53.67763000000001,"Yorkshire, England",-1.5095100000000001,The Cribs,177,1,SOESAQM12AB01867D4,The New Fellas,2005,,Y,nan,nan,Wakefield,England,United Kingdom,gb
ARS38LM1187B98BBAD,38.19506,"Frankfort, KY",-84.87869,Archer Prewitt,332,1,SOKYMKO12AB018544A,Summers End,1999,,Y,nan,Franklin County,Frankfort,Kentucky,USA,us
ARAPMQ91187FB48B9F,51.16418,GERMANY,10.45415,Destination's Calling,254,1,SOZGMEM12AB0185395,Turning Away,2006,,Y,nan,Unstrut-Hainich-Kreis,Vogtei,Thuringia,Germany,de
ARS73GR1187FB4AE00,42.33168,"Detroit, MI",-83.04791999999998,Four Tops,155,1,SOQTRDP12AF72A4649,Don't Let Him Take Your Love From Me,0,,Y,nan,Wayne County,Detroit,Michigan,USA,us
ARWR9XI1187FB56AF9,51.50632,"London, England",-0.12714,Steve Hackett,373,1,SOKMYQL12A58A7D7C1,Every Day (2005 Digital Remaster),1979,,Y,nan,nan,London,England,United Kingdom,gb
ARXO8BW1187B9A3F83,39.94293,"Ankara, Turkey",32.860479999999995,Joe Strummer And The Mescaleros,239,1,SOEKZRA12A6D4F743A,The Road To Rock 'n' Roll,0,,Y,nan,Altındağ,nan,Central Anatolia Region,Turkey,tr
ARZ5H0P1187B98A1DD,33.76672,"Long Beach, CA",-118.1924,Snoop Dogg,13,1,SOBKIGU12AB018B95C,Intro,1996,,Y,nan,Los Angeles County,Long Beach,California,USA,us
ARAO91X1187B98CCA4,41.504709999999996,"Cleveland, Ohio",-81.69074,Tracy Chapman,252,1,SOENKON12AB0181207,Something To See (Album Version),2008,,Y,nan,Cuyahoga County,Cleveland,Ohio,USA,us
AR2Y5PL1187FB58AA7,40.29924000000001,"Greensburg, PA",-79.54316,The Juliana Theory,215,1,SOOWGFL12A6D4F81BD,This Is Your Life,2000,,Y,nan,Westmoreland County,Southwest Greensburg,Pennsylvania,United States of America,us
AR8MQNA1187FB45F93,42.31256,"Boston, MA",-71.08868000000002,Twinemen,244,1,SOTHAYJ12A67AD9777,Harper And The Midget,2002,,Y,nan,Suffolk County,Boston,Massachusetts,USA,us
AR35RMH1187FB4A865,-22.97673,Rio de Janeiro,-43.19508,Eumir Deodato,147,1,SOQSETF12A6D4F8ED3,Tempinho Bom,2003,,Y,nan,Microrregião Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Brazil,br
ARZJ0MX1187B990785,48.20254,"Vienna, Austria",16.3688,Sofa Surfers,344,1,SOXEHQI12A8C1386BE,Latal In Tampere,1999,,Y,nan,nan,nan,Vienna,Austria,at
AREB8361187B9B5FE8,18.11526,"Rae Town, Jamaica",-77.27348,Mutabaruka,229,1,SOLGQQQ12A8C133308,Junk Food,1996,,Y,nan,Clarendon,nan,nan,Jamaica,jm
ARTC1LV1187B9A4858,51.4536,"Goldsmith's College, Lewisham, Lo",-0.018019999999999998,The Bonzo Dog Band,203,1,SOZRTNQ12A6D4F90E7,The Strain,1972,,Y,nan,nan,London,England,United Kingdom,gb
AR2OVFK1187FB42CA1,34.053490000000004,"Los Angeles/ Portland OR, Philadelphia",-118.24531999999999,Jeff Lorber,211,1,SOXSUGM12A67ADD66C,Anthem For A New America (Edit),0,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
AR8Y9QU1187B99E181,47.603559999999995,"Seattle, WA",-122.32943999999999,Pedro The Lion,157,1,SOJFMCP12AC3DF4250,Transcontinental,2004,,Y,nan,King County,Seattle,Washington,USA,us
ARXD91G1187B99F2CD,49.26044,"Vancouver, British Columbia, Cana",-123.11403,Black Mountain,208,1,SOIFCJM12A6D4FBD46,Bicycle Man,2004,,Y,nan,Metro Vancouver Regional District,Vancouver,British Columbia,Canada,ca
ARZC45S1187FB3F374,39.049279999999996,"Topeka, KS",-95.67118,Kansas,350,1,SOXMJCQ12A8C13D381,When The World Was Young,2000,,Y,nan,Shawnee County,Topeka,Kansas,USA,us
ARBFDJW1187B9AD27A,30.2676,"Austin, TX",-97.74298,The Fabulous Thunderbirds,229,1,SOAIJKC12A8C131D6F,Why Get Up,1986,,Y,nan,Travis County,Austin,Texas,USA,us
ARUIL2C1187FB4DA01,50.77813,"Aachen, Germany",6.08849,Necronomicon,391,1,SOTPPFO12AB018628F,Apocalyptic Nightmare,1987,,Y,nan,Städteregion Aachen,Aachen,North Rhine-Westphalia,Germany,de
ARJYQPB1187B99FB80,-24.9162,AU,133.39311,Jane Child,299,1,SOVFPLY12A6701E23D,Welcome To The Real World (Album Version),1989,,Y,nan,nan,nan,Northern Territory,Australia,au
ARO15A21187B9B6388,56.07043,"Dunfermline, Scotland",-3.44291,Skids,152,1,SOBNTNH12A6D4FAB13,Sweet Suburbia (2007 Digital Remaster),0,,Y,nan,Fife,nan,Scotland,United Kingdom,gb
ARHCAUE1187B99DE12,31.1689,Texas,-100.07715,Technoboy_ Shayla,380,1,SOLFZGZ12AB01878DE,Oh My God,0,,Y,nan,Concho County,nan,Texas,USA,us
ARKVMRR122CC3B110A,35.21962,North Carolina,-80.01955,The Booth Brothers,244,1,SOBYHTZ12A8C13363C,Through The Eyes Of Faith,0,,Y,nan,Montgomery County,nan,North Carolina,USA,us
ARMLZE11187B9B34D3,52.20987,"Cambridge, England",0.11155999999999999,Syd Barrett,187,1,SOROSGX12A6310E2DB,Milky Way,1988,,Y,nan,Cambridgeshire,Cambridge,England,United Kingdom,gb
ARENXFQ1187B996F17,39.95227,"Philadelphia, PA",-75.16237,Ram Squad,249,1,SOGXYDI12AB01865E9,Dirty South,0,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
ARFGYOQ1187B9AD59F,44.606590000000004,"Orillia, Ontario, Canada",-79.41823000000002,Gordon Lightfoot,237,1,SOCIUNU12AB018C069,Your Love's Return (Album Version),1970,,Y,nan,nan,Orillia,Ontario,Canada,ca
ARZORKK11E2835CDA4,45.403259999999996,Sherbrooke,-71.88893,Vincent Vallières,152,1,SOHRSFR12AB018502D,Le bord de l'eau,2006,,Y,nan,Sherbrooke,nan,Quebec,Canada,ca
ARLLRL61187B9B6698,47.25513,"Tacoma, WA",-122.44165,The Sonics,171,1,SOWBFRD12AB017EA35,Love Lights,1967,,Y,nan,Pierce County,Tacoma,Washington,USA,us
ARGR4QF1187B99350A,40.65507,"Brooklyn, NY",-73.94888,Most Precious Blood,307,1,SOIRMQW12A8C13138B,Sweet Child O' Mine,2004,,Y,nan,Kings County,New York,New York,United States of America,us
ARYLKRH1187B98AC77,37.5407,"Richmond, Virginia (Estados Unidos)",-77.43365,Municipal Waste,116,1,SOLHTXK12AB0188123,Masked by Delerium,2009,,Y,nan,nan,Richmond City,Virginia,USA,us
ARP7Y6F1187FB3BB9A,35.96049,"Knoxville, TN",-83.92090999999998,The Louvin Brothers,162,1,SOFRNUI12A58A7DB7E,Last Chance To Pray,1992,,Y,nan,Knox County,Knoxville,Tennessee,United States of America,us
ARIAJDN1187FB4D070,39.95227,"Philadelphia, PA",-75.16237,Pat Martino,465,1,SOMMPRA12AB0188206,Just For Then,0,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
ARJG2ID1187B9A767E,51.31476,"Woking, Surrey, England",-0.56623,The Jam,135,1,SOUDAKO12A6D4F6A89,Start!,1980,,Y,nan,Surrey,nan,England,United Kingdom,gb
ARE4SDM1187FB4D7E4,45.51228,"Montreal, Quebec, Canada",-73.55439,David Wilcox,192,1,SOLPIJF12A6D4F9630,Money In The Bank,1977,,Y,nan,Urban agglomeration of Montreal,Montreal,Quebec,Canada,ca
ARYPORX1187FB52FBD,40.71455,"New York, NY",-74.00712,Nickodemus,288,1,SOPTOUC12AB0187E2F,The Global Village (Instrumental),2006,,Y,nan,New York County,New York,New York,United States of America,us
ARVKQ0C1187FB3FF78,44.94382,"Saint Paul, MN",-93.09331999999999,Hockey Night,236,1,SOUQAYL12A6D4F5924,Get Real,2005,,Y,nan,Ramsey County,Saint Paul,Minnesota,United States of America,us
ARUYU4N1187B994FFD,39.95227,"Philadelphia, PA",-75.16237,Charles Fambrough,275,1,SOEYPFA12AB01860AD,Angels At Play,0,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
AR7SF1N1187B9A91D1,33.56173,"Aiken, SC",-81.72239,John Berry,185,1,SOKSBBB12A6D4F653A,Ninety Miles An Hour,0,,Y,nan,Aiken County,Aiken,South Carolina,USA,us
ARWV4871187B98BF87,44.54187,"Sassuolo, Italy",10.781419999999999,Nek,275,1,SOKPBUA12A8A9D97E0,Rimani Qui,0,,Y,nan,Unione dei comuni del Distretto Ceramico,nan,Emilia-Romagna,Italy,it
ARPVCLJ1187B9AC403,33.83276,"Anaheim, CA",-117.91572,No Doubt,269,1,SOQVCGU12A6310E1E6,Leftovers,2000,,Y,nan,Orange County,Anaheim,California,USA,us
AR44U7H1187FB40F85,38.546659999999996,"Davis, CA",-121.74476999999999,Thin White Rope,205,1,SOCKPSQ12A8C133DC0,Down In The Desert,1993,,Y,nan,Yolo County,nan,California,USA,us
AR1CD5Z1187B98F2C2,38.913909999999994,"Lee's Summit, MO",-94.37517,Pat Metheny,166,1,SOHGOUQ12A8C145269,Letter from Home,0,,Y,nan,Jackson County,Lee's Summit,Missouri,USA,us
AR6OJYP1187B9AE997,33.41704,"Mesa, AZ",-111.83146,Jimmy Eat World,297,1,SOSOSPF12A58A7C4E9,In The Same Room,1996,,Y,nan,Maricopa County,Mesa,Arizona,USA,us
ARDD09D1187B99AD60,35.27374000000001,OLIVEHILL,-88.03295,Lindisfarne,64,1,SOKYVCA12A8C13AEE7,Dingle Regatta (2004 Digital Remaster),1972,,Y,nan,Hardin County,nan,Tennessee,USA,us
ARC3KY01187B9AEB09,31.1689,United States,-100.07715,2002,354,1,SOXTUWJ12AB01886A0,Feast Of Immortals,1998,,Y,nan,Concho County,nan,Texas,USA,us
AR9O0LF1187B99D0D1,40.71455,NY - New York City,-74.00712,Aisha Duo,288,1,SOUGLCH12A8C140306,Beneath an Evening Sky,2005,,Y,nan,New York County,New York,New York,United States of America,us
ARU4J9E1187FB55C29,53.3127,"Worksop, Nottinghamshire, England",-1.12689,Bruce Dickinson with;Godspeed,334,1,SOFRCQH12A8C132FEC,Sabbath Bloody Sabbath,0,,Y,nan,nan,Bassetlaw,England,United Kingdom,gb
ARIVN7F1187FB5CCCA,42.33168,"Detroit, MI",-83.04791999999998,Detroit Grand Pubahs,427,1,SOEXBEQ12AB017EF48,Rain,2001,,Y,nan,Wayne County,Detroit,Michigan,USA,us
ARWNAUJ1187FB560C7,53.409769999999995,"Liverpool, England",-2.97848,A Flock Of Seagulls,249,1,SOOGIAX12A8C138669,The More You Live_ The More You Love,2003,,Y,nan,nan,Liverpool,England,United Kingdom,gb
AR6BTUN1187FB3C5A1,39.95227,"Philadelphia, PA",-75.16237,Bahamadia,205,1,SOBTOVD12A6D4F7FC9,Total Wreck,1996,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
ARY0W1O1187FB5B8C0,29.76045,Houston,-95.36978,H-Town,289,1,SORUPAW12A8C134375,Sex Dance,0,,Y,nan,Harris County,Houston,Texas,USA,us
AR9OLFX1187B9A5762,31.307570000000002,"Kosse, TX",-96.63166,Bob Wills,107,1,SOFRCOR12A8C13DCE7,South,1991,,Y,nan,Limestone County,Mexia,Texas,USA,us
ARJY2XG1187FB3D6E6,38.366009999999996,"Great Bend, KS",-98.76514,Karrin Allyson,225,1,SOMVTXW12A8C13C7BD,Só Tinha De Ser Com Você,2008,,Y,nan,Barton County,nan,Kansas,USA,us
AR065TW1187FB4C3A5,51.43558,"Knowle West, Bristol, Avon, Engla",-2.57518,Nearly God,256,1,SOYDJAX12A58A7A9FA,Poems,0,,Y,nan,City of Bristol,Bristol,England,United Kingdom,gb
ARLHSCT1187FB4F7EC,51.50632,UK - England - London,-0.12714,Gimmik,320,1,SOLTPPO12AAF3B3275,Rythmus der Stadt,2001,,Y,nan,nan,London,England,United Kingdom,gb
AREBEX91187B9B34A1,52.8029,"Stafford, England",-2.10633,Climax Blues Band,210,1,SOLLDQQ12A6D4F5DB8,Gotta Have More Love,1980,,Y,nan,Staffordshire,nan,England,United Kingdom,gb
ART5E5U1187B99CE78,37.271879999999996,California,-119.27023,Rosebud,240,1,SOYWYUG12AB017D6E5,Walk Away,0,,Y,nan,Fresno County,nan,California,USA,us
AR0VZWC1187B99BA57,-37.81753,"Melbourne, Australia",144.96715,The Berzerker,84,1,SORGPNH12AF72AB8C0,Pure Hatred,2002,,Y,nan,City of Melbourne,nan,Victoria,Australia,au
ARP9Z211187B9937F6,39.95227,"Philadelphia, PA",-75.16237,Clara Ward and the Ward Singers,164,1,SOXRRUO12AB01868A4,Leave It There,0,,Y,nan,Philadelphia County,Philadelphia,Pennsylvania,USA,us
AROMORH1187FB50213,41.38572,barcelona,2.17005,Ojos De Brujo,228,1,SOBUSLM12A8C133D2A,Color (Live in Barcelona 22-12-2006),0,,Y,nan,BCN,Barcelona,Catalonia,Spain,es
ARRYZN01187FB45757,37.5407,"RICHMOND, Virginia",-77.43365,Michael Franti & Spearhead,336,1,SOXACRN12A6D4F5DD2,Hey Now Now,0,,Y,nan,nan,Richmond City,Virginia,USA,us
AR06ZYM1187B992A34,51.50632,"London, England",-0.12714,Lowgold,177,1,SOMVZCU12A81C22813,Eintropad,0,,Y,nan,nan,London,England,United Kingdom,gb
ARZA1DU1187FB4B5CE,51.45366,"Bristol/London, UK",-2.59143,General Midi,333,1,SOWOITZ12AC3DF47B8,I_ Robot,2009,,Y,nan,City of Bristol,Bristol,England,United Kingdom,gb
ARZEOSL1187B9AC259,33.6671,"Orange County, California",-117.76505,Joy Electric,296,1,SOVDPHG12A8C13D939,Wolf In The Bend (Hello Mannequin Album Version),0,,Y,nan,Orange County,Irvine,California,United States of America,us
ARRW6DJ1187FB50A67,40.71455,"New York, NY",-74.00712,Pacha Massive,300,1,SOZUEFV12A8C141169,Drive,2007,,Y,nan,New York County,New York,New York,United States of America,us
AR8368J1187FB4CFF3,35.14968,"Memphis, TN",-90.04892,Chris Bell,224,1,SORNVFC12A6D4F892B,I Am the Cosmos,1978,,Y,nan,Shelby County,Memphis,Tennessee,USA,us
ARXBFHN11E2835E868,51.490140000000004,"Chelsea, London",-0.16247999999999999,Jay Jay Pistolet,181,1,SORRYPV12AB017D15D,Bags of Gold,2008,,Y,nan,nan,London,England,United Kingdom,gb
ARGLI7X1187B9930BB,40.71455,NY - New York City,-74.00712,Jesper Kyd,106,1,SOKDICT12AB018209F,Dunes of Death,2007,,Y,nan,New York County,New York,New York,United States of America,us
ARWZ9W91187B9B2B29,52.478590000000004,"Birmingham, England",-1.9086,Black Sabbath,187,1,SOCMBUE12A6D4FB675,Angry Heart (LP Version),1986,,Y,nan,West Midlands Combined Authority,Birmingham,England,United Kingdom,gb
AR7HF0O1187B98E7C8,42.58807,"Kenosha, WI.",-87.82365,Jungle Rot,267,1,SORMYCA12A8C134E0B,Dead And Buried,2001,,Y,nan,Kenosha County,Kenosha,Wisconsin,USA,us
ARJY2XG1187FB3D6E6,38.366009999999996,"Great Bend, KS",-98.76514,Karrin Allyson,362,1,SOCSJAO12AB017FE29,Blue Motel Room,2002,,Y,nan,Barton County,nan,Kansas,USA,us
ARPGYM11187FB4B1E1,35.830729999999996,Tennessee,-85.97874,Owsley,179,1,SOVBPAE12AB01862BF,The Homecoming Song (Album Version),1999,,Y,nan,Cannon County,nan,Tennessee,USA,us
AR7WP0M1187B98F57B,43.7427,Michigan,-84.62167,The Muckrakers,211,1,SOSYXKU12AB017FA2B,Beautiful Goodbye,0,,Y,nan,Isabella County,nan,Michigan,United States of America,us
ARY1VGA1187FB5A39E,56.85146999999999,"Lynn Lake, Manitoba, Canada",-101.04893,Tom Cochrane,220,1,SOTWQOG12A6D4F9421,Paper Tigers (acoustic version),1997,,Y,nan,nan,nan,Manitoba,Canada,ca
AR0Z0DU1187FB3DF2E,50.11204,"Frankfurt, Germany",8.68342,Jam & Spoon,380,1,SOUTSHE12A8C134310,Stella,1992,,Y,nan,nan,Frankfurt,Hesse,Germany,de
AR3YC831187FB51E40,38.62774,"St. Louis, MO",-90.19951,Calico System,186,1,SOMDQIU12AB018778E,Venomous Lipstick,2005,,Y,nan,City of Saint Louis,St. Louis,Missouri,United States of America,us
AR4YEJU1187B991468,53.4919,"Wilhelmsburg, Germany",10.00202,Wolfsheim,193,1,SOTHYXK12A6D4F9DD9,Sleep Somehow,1999,,Y,nan,nan,nan,Hamburg,Germany,de
AR0LPDJ1187B9919F1,54.5958,"Belfast, Northern Ireland",-5.93494,Derek Bell,268,1,SOQDIQK12A8C13CB23,Sake In The Jar,0,,Y,nan,County Antrim,Belfast,Northern Ireland,United Kingdom,gb
AR5TCXU1187FB4FEF6,36.17191,"Las Vegas, NV.  ",-115.13996999999999,Planet X,492,1,SOEEOLO12AB01834B8,Pods of Trance,2000,,Y,nan,Clark County,Las Vegas,Nevada,USA,us
ARZBH9G1187B99B918,35.830729999999996,Tennessee,-85.97874,David Verbek,431,1,SOVSEJU12AAA8C6663,Radiator spring,0,,Y,nan,Cannon County,nan,Tennessee,USA,us
ARTZ41F1187FB590D5,44.212559999999996,South Dakota,-100.24706,Greg Long,265,1,SODKWQO12A8C142C61,I've Got A Feeling (LP Version),0,,Y,nan,Stanley County,nan,South Dakota,USA,us
ARYKR191187B9A46E3,53.4796,Manchester ,-2.2488099999999998,Parade,178,1,SOANCXA12AB01868B4,Ain't About You,0,,Y,nan,Greater Manchester,Manchester,England,United Kingdom,gb
AR8KCGU1187FB514D5,32.843959999999996,"Valley, Al.",-85.18093,The Wiseguys,328,1,SORFEFG12A6D4F96A4,The Sound You Hear,1996,,Y,nan,Chambers County,nan,Alabama,USA,us
ARR3IE31187FB39F87,40.71455,New York,-74.00712,Reagan Youth,118,1,SOWEYJD12A58A80B05,I Hate Hate,1984,,Y,nan,New York County,New York,New York,United States of America,us
ARP82151187B9B8414,51.50632,"North London, England",-0.12714,Kula Shaker,242,1,SOIHWOT12A58A7C298,Timeworm,1999,,Y,nan,nan,London,England,United Kingdom,gb
AROOKC21187B9AE85C,-37.81753,"Melbourne, Australia",144.96715,Missy Higgins,267,1,SOSHHXZ12A58A7924C,The Special Two (Australian Version),0,,Y,nan,City of Melbourne,nan,Victoria,Australia,au
ARWDEEB11E2835E73C,51.50632,"London, England",-0.12714,Faces,187,1,SOEZDAP12AB0184409,My Fault (LP Version),1973,,Y,nan,nan,London,England,United Kingdom,gb
AR2GAGN1187B9A07C9,40.71455,New York,-74.00712,Neikka RPM,244,1,SOUQFUA12AB01809D9,Turn Away (infatuation),2004,,Y,nan,New York County,New York,New York,United States of America,us
AR4YSKY1187B9A2B88,45.51179000000001,"Portland, OR",-122.67563,Kind of Like Spitting,244,1,SOFIJFC12A8C1400E3,Shuffle_ Kick_ Hum a Tune,1999,,Y,nan,Multnomah County,Portland,Oregon,USA,us
AR6PLJ41187B9A2627,40.65507,"Brooklyn, NY",-73.94888,Cecil Payne,606,1,SOZMOUC12AB0180369,Cit Sac (Cecil Payne_ Second Floor Music_ BMI),0,,Y,nan,Kings County,New York,New York,United States of America,us
ARV12QA1187FB3AB3D,39.766909999999996,"Indianapolis, IN",-86.14996,Zero Boys,112,1,SOWCMLA12A8C139762,New Generation,1981,,Y,nan,Marion County,Indianapolis,Indiana,USA,us
AROLX461187B9B36B1,56.27609,Denmark,9.51695,Cæcilie Norby,315,1,SOWRVJM12A8AE46980,Thick Blue Grass,1999,,Y,nan,Silkeborg Municipality,nan,Central Denmark Region,Denmark,dk
ARPONI91187FB4BB2E,34.053490000000004,"Orange County, CA",-118.24531999999999,Stavesacre,273,1,SOIZIYX12A6D4F7748,Suffocate Me (Friction Album Version),1996,,Y,nan,Los Angeles County,Los Angeles,California,United States of America,us
ARRA0I71187B99F1A9,51.10804,"Wroclaw, Poland",17.0267,Skalpel,336,1,SOFYIEW12A6D4FCD44,Break In,2003,,Y,nan,Wrocław,Wroclaw,Lower Silesian Voivodeship,Poland,pl
AR4HOIS1187B9B0C00,40.99471,Pennsylvania,-77.60454,Echolyn,285,1,SOTHAVH12AB0188F6C,Here I Am,1992,,Y,nan,Centre County,Marion township,Pennsylvania,USA,us
AREY3RN1187B993C5F,29.95369,"New Orleans, LA",-90.07771,Goatwhore,221,1,SOESPEB12AB018193D,Sky Inferno,2003,,Y,nan,Orleans Parish,New Orleans,Louisiana,USA,us
ARZ185I1187FB5B8C5,33.74831,Atlanta  Ga,-84.39111,Jonn Serrie,435,1,SOWFTOP12A6D4F6E3D,Gentle; the Night (from And the Stars Go With You),0,,Y,nan,Fulton County,Atlanta,Georgia,United States of America,us
AR7T1YI1187FB3860D,51.50632,"London, UK",-0.12714,Terri Walker,231,1,SORYEIJ12A6701E7F8,Ching Ching (Lovin' You Still),2003,,Y,nan,nan,London,England,United Kingdom,gb
AR1OVX71187FB4F1D9,51.801429999999996,"Welwyn Garden City, England",-0.20573000000000002,Adam Freeland,371,1,SOFHHWD12A8C137DC3,Silverlake Pills,2007,,Y,nan,Hertfordshire,Welwyn Hatfield,England,United Kingdom,gb
ARBUHDB1187FB3E72C,46.87591,"Fargo, ND",-96.78175999999999,Bobby Vee,143,1,SOJUJSM12A6D4FAE9B,The Story Of My Life,0,,Y,nan,Cass County,Fargo,North Dakota,USA,us
AR58JT11187B9AF4CC,41.307109999999994,"New Haven, CT",-72.92496,Carpenters,134,1,SOGDOEZ12A6D4F9FBF,An Old Fashioned Christmas,1992,,Y,nan,New Haven County,New Haven,Connecticut,USA,us
ARD10XZ1187B9B99FE,10.49605,"Caracas, Venezuela",-66.89828,Franco De Vita,297,1,SOPVIKU12A8C144C3C,Cálido Y Frío,0,,Y,nan,Municipio Libertador,Parroquia San Agustín,Capital District,Venezuela,ve
ARA0JEL1187B998FA3,49.26044,"Vancouver, BC, Canada",-123.11403,Dub Wiser,468,1,SOKSCMS12A8C1318CC,Atom x,0,,Y,nan,Metro Vancouver Regional District,Vancouver,British Columbia,Canada,ca
ARSPQ0H1187B999944,54.979380000000006,"Walker-on-Tyne, England",-1.54508,Eric Burdon,288,1,SOKKLMZ12AB018A141,Feeling Blue,2006,,Y,nan,Tyne and Wear,Newcastle upon Tyne,England,United Kingdom,gb
ARSWXNX1187FB3D04E,-37.0907,Argentina,-63.58481,Chango Spasiuk,351,1,SOGKODD12A6D4FB0E5,Chamamé crudo,0,,Y,nan,Municipio de Macachín,nan,LP,Argentina,ar
