artist_id,artist_latitude,artist_location,artist_longitude,artist_name,duration,num_songs,song_id,title,year,_merge,process,corrected_location,county,city,state,country,country_code
ARVTBDO1187B98AA00,33.9596846,"Athens, GA",-83.3763606,Madeleine Peyroux,137,1,SONOVXJ12A670208D8,Lovesick Blues  (LP Version),1996,,Y,"Athens, GA",Athens-Clarke County,Athens-Clarke County Unified Government,Georgia,USA,us
ARIA72Z1187B9B05A2,33.75007535,"Orange County, CA",-117.870426997477,Throwdown,273,1,SOCFIZS12AF72A4CF8,Americana,2007,,Y,"Orange County, CA",Orange County,Santa Ana,California,United States of America,us
ARRE7IQ1187FB4CF13,27.7542107909551,Florida,-81.4624241742334,Anberlin,197,1,SOKDZCE12A8C134DBF,Cadence,2003,,Y,Florida,Polk County,nan,Florida,USA,us
ARNBXYG1187FB54D38,45.696292668271894,"Lyon, France",4.73538316247057,Le Peuple de L'Herbe,239,1,SORAOGO12A6D4FA9E0,Romantic,2000,,Y,"Lyon, France",Lyon,nan,Auvergne-Rhône-Alpes,France,fr
AR37ILI1187B98E27B,51.5073203,"London, England",-0.12765724122807,Shriekback,297,1,SOXSNIW12AB018681A,Running On The Rocks,1986,,Y,"London, England",nan,London,England,United Kingdom,gb
ARWRMUE1187B9AC2CB,51.5073203,"London, England",-0.12765724122807,Groove Armada;Groove Armada featuring Stush and Red Rat,202,1,SODDUUB12A58A7D052,Get Down,2007,,Y,"London, England",nan,London,England,United Kingdom,gb
AR8WV031187FB3F903,56.67401565,"Halmstad, Sweden",12.857339653766301,Basshunter,177,1,SOIELFC12AB017E366,Every Morning,2009,,Y,"Halmstad, Sweden",Halmstad,nan,Halland County,Sweden,se
ARIMZTM1187FB40930,36.980441,"Edmonton, KY",-85.61226500000002,Black Stone Cherry,200,1,SONDZFZ12A8C1396A6,Junkman (Album Version),2008,,Y,"Edmonton, KY",Metcalfe County,Edmonton,Kentucky,USA,us
ARHBWOZ1187FB3FD53,42.6182439,ITALY,12.6729598,Utopia,208,1,SOTLRMZ12A58A7DED5,Magic Dragon Theatre,0,,Y,ITALY,TR,nan,Umbria,Italy,it
ARDF8K01187FB37200,-33.85637765,"Sydney, Australia",151.21557183074498,Wolfmother,260,1,SOCVOFW12A6D227200,Dimension,2004,,Y,"Sydney, Australia",Council of the City of Sydney,Sydney,New South Wales,Australia,au
AR717F91187FB5CA21,28.1489457939338,"Tarpon Springs, Florida",-82.743831874801,2 Pistols,128,1,SOKGCRV12A6D4FD91B,Death Before Dishonor,2008,,Y,"Tarpon Springs, Florida",Pinellas County,nan,Florida,USA,us
ARYZV2X1187B997BE7,36.8368359,California - LA,-119.7958714,Chris Standring,256,1,SODPMBU12A58A7B076,Fat Tuesday,2003,,Y,"California, LA",Fresno County,Fresno,California,USA,us
ARSOQF31187B9B1471,51.5073203,"London, England",-0.12765724122807,Japan,383,1,SORQVKJ12A6D4F8F22,Ghosts (Live),0,,Y,"London, England",nan,London,England,United Kingdom,gb
AROY6XW1187B991121,40.752593,"Carle Place, New York",-73.6103176666667,Steve Vai,304,1,SOJMLXA12A8C12FB20,Brother,1996,,Y,"Carle Place, New York",Nassau County,nan,New York,USA,us
ARVMFTR1187FB4CCF0,40.71274295,"New York, NY",-74.0059502441252,Asobi Seksu,256,1,SOOKJWB12A6D4FD4F8,Thursday,2006,,Y,"New York, NY",New York County,New York,New York,USA,us
ARP15911187B9B0676,39.7392115,"Denver, CO",-104.984846745298,Jill Sobule,256,1,SOUUYSE12AB018B06F,Vrbana Bridge (LP Version),1995,,Y,"Denver, CO",Denver County,Denver,Colorado,USA,us
ARJ2PMY1187FB5B563,40.85172275,NY - Long Island,-73.0992328238247,Burning Spear,355,1,SOUFLXO12A6701DD54,Civilized Reggae,1980,,Y,"NY, Long Island",Suffolk County,nan,New York,USA,us
AR33DV81187FB4139B,45.4208154,"Ottawa, Ontario, Canada",-75.6901176990294,Avalon,263,1,SOCJKMX12A58A77AFB,When The Time Comes (Stand Album Version),0,,Y,"Ottawa, Canada",nan,Ottawa,Ontario,Canada,ca
ARQILMW1187B9890DA,36.1619463,"Nashville, TN",-86.7737335837817,Kitty Wells,172,1,SOIMJSO12AB0182125,This White Circle,0,,Y,"Nashville, TN",Davidson County,Nashville-Davidson,Tennessee,USA,us
ARXDGBW1187B9B9372,61.5822720408508,"Wasilla, AK",-149.442564103406,Portugal. The Man,179,1,SOLLNRI12AB0187563,People Say,2009,,Y,"Wasilla, AK",Matanuska-Susitna,Wasilla,Alaska,USA,us
AR6AYAT1187B9B5479,34.2694425,"Simi Valley, CA",-118.78136,Strung Out,273,1,SOMXGNO12AB01855A6,Blew,2000,,Y,"Simi Valley, CA",Ventura County,Simi Valley,California,USA,us
ARZ9HDR1187B99736C,28.364737664271306,"DADE CITY, Florida",-82.19586728208809,Mary Mary featuring Bishop Kenneth C. Ulmer,318,1,SOYKMMD12A58A81830,Still The Lamb,0,,Y,"DADE CITY, Florida",Pasco County,nan,Florida,USA,us
ARVWFRE11EBCD7705C,38.6781039,Folsom California USA,-121.17631849042601,Craig Ferguson,246,1,SOAENKU12AB01879A8,My Giant C***,2009,,Y,Folsom California USA,Sacramento County,nan,California,USA,us
ARAB79K1187B99D3EC,59.3253228,"Stockholm, Sweden",18.0708713490861,Anna Ternheim,233,1,SONMHHB12A67AE0AA2,Bring Down Like I,2004,,Y,"Stockholm, Sweden",Stockholm,nan,Stockholm County,Sweden,se
AR4QXGK1187B98FABD,33.75007535,"Orange County, California, United States",-117.870426997477,Something Corporate,229,1,SOGZULC12AB018116C,I Won't Make You,2003,,Y,"Orange County, United States",Orange County,Santa Ana,California,United States of America,us
ARWNWCW1187FB52E6F,42.360401,"Boston, MA",-71.0576816290551,Susan Tedeschi,171,1,SONWBKJ12A8C137908,You Got The Silver,2005,,Y,"Boston, MA",Suffolk County,Boston,Massachusetts,USA,us
ARYF20K1187B9B76BD,33.75007535,"ORANGE, California",-117.870426997477,George Lopez,153,1,SOCNFBN12AF72A23AA,Memories,2001,,Y,"ORANGE, California",Orange County,Santa Ana,California,United States of America,us
ARVH6PU1187FB46B3F,40.71274295,"New York, New York",-74.0059502441252,Victor Manuelle,290,1,SOJAEDX12AB017D13C,Lejos,2001,,Y,"New York, New York",New York County,New York,New York,USA,us
ARGR0EI1187B9A8DFE,42.932438371242,"Auburn, NY",-76.56741856064049,Manowar,383,1,SOJNGYN12A6D4F767C,Dark Avenger,1982,,Y,"Auburn, NY",Cayuga County,nan,New York,USA,us
AR78L6W1187FB416F8,40.8078665,"New York, NY [Harlem]",-73.9452405,Cannibal Ox,358,1,SOBDMXX12A8C13DEB6,Painkillers,2001,,Y,"Harlem, New York",New York County,New York,New York,USA,us
ARAK3X11187B98FCB1,25.6397763094908,"Monterrey, Mexico",-100.2930955448,Plastilina Mosh,188,1,SOQKSLT12A6D4F888C,Niño Bomba Tampico Mix,0,,Y,"Monterrey, Mexico",Monterrey,Monterrey,Nuevo León,Mexico,mx
ARJM83O1187B9B37CC,-31.95275915,Perth WA,115.860525058852,Karnivool,266,1,SOTEDXC12AB018530F,Set Fire To The Hive,2009,,Y,Perth WA,nan,Perth,Western Australia,Australia,au
ARIQC381187B9A825E,-22.9112229541693,"Rio de Janeiro, Brazil",-43.2093539653621,Antonio Carlos Jobim,175,1,SOBMVKJ12A8C1366A0,I Live To Love You (Album Version),0,,Y,"Rio de Janeiro, Brazil",Microrregião Rio de Janeiro,Rio de Janeiro,Rio de Janeiro,Brazil,br
ARGMO4I1187B9AFF59,40.71274295,NY - New York City,-74.0059502441252,Andre Matos,358,1,SOLGQCB12AB017BD1C,Rescue,2007,,Y,"NY, New York City",New York County,New York,New York,USA,us
AR8DTVF1187B9AA292,52.47760079999999,"Birmingham, England",-1.8939359,Ozzy Osbourne,211,1,SOSGAMK12A8C1446AA,I Can't Save You,2007,,Y,"Birmingham, England",West Midlands Combined Authority,Birmingham,England,United Kingdom,gb
ARJB8QW1187B9B059E,54.703777147332296,UK,-3.2779896532852297,Blessed By a Broken Heart,281,1,SOMFMPW12A8C1371D5,Blood On Your Hands,2008,,Y,UK,Cumbria,Allerdale,England,United Kingdom,gb
ARMH10M1187FB4184F,44.427491288478095,Wisconsin,-89.6876574593566,Firehouse,285,1,SOHIWMN12A8C1315B6,Rock On The Radio,1990,,Y,Wisconsin,Portage County,nan,Wisconsin,USA,us
ARZJRXR1187FB3CF96,41.8753754,"Chicago, IL",-87.6248273616119,Allan Sherman,146,1,SONZPWR12A6701C0AC,Eight Foot Two_ Solid Blue (LP Version),0,,Y,"Chicago, IL",Cook County,Chicago,Illinois,United States of America,us
ARTVUER1187FB3905B,29.9498071,"New Orleans, LA",-90.06986640000002,Juvenile,256,1,SOSHRVY12AB018CE86,Set It Off,2001,,Y,"New Orleans, LA",Orleans Parish,New Orleans,Louisiana,USA,us
ARHK7VE1187B994E06,49.26088995,"Vancouver, British Columbia, Cana",-123.113949636515,Dakona,214,1,SOOEXTY12A6D4F9384,Trampoline (Album Version),2003,,Y,"Vancouver, Canada",Metro Vancouver Regional District,Vancouver,British Columbia,Canada,ca
ARXYVR61187B9A8E41,50.8104199,Steenvoorde,2.5818782,Biohazard,204,1,SOEPJYJ12AB018663E,Cleansing (LP Version),0,,Y,Steenvoorde,Dunkirk,nan,Hauts-de-France,France,fr
ARU75JD1187FB38B79,38.9778800501602,"Takoma Park, MD",-77.0074850565786,John Fahey,104,1,SOPMXVP12AB0186DD3,Train,1968,,Y,"Takoma Park, MD",Montgomery County,Takoma Park,Maryland,USA,us
AR2DGPY1187FB4CECF,33.9188605977011,"Hawthorne, CA",-118.348307,The Beach Boys,111,1,SOGIWBT12A58A812F1,Little Saint Nick (Instrumental) (Digitally Remastered 01),0,,Y,"Hawthorne, CA",Los Angeles County,Hawthorne,California,United States of America,us
ARTMP681187B9B77CD,53.74370920000001,"Hull, England",-0.3392093,Everything But The Girl,277,1,SOVQRDV12A6D4F8F5B,Twin Cities,1991,,Y,"Hull, England",Kingston upon Hull,nan,England,United Kingdom,gb
ARIGY9P1187B9B6428,51.0827402760847,GERMANY,10.422852665054199,Ancient Astronauts,330,1,SOREJVE12A58A7AD36,Crescent Moon,2009,,Y,GERMANY,Unstrut-Hainich-Kreis,Unstrut-Hainich,Thuringia,Germany,de
AR5L9611187B98D525,43.156002329092296,NY - Upstate NY,-75.8451292969198,Johnny Dowd,74,1,SOFJOGO12AB0185E66,Greasy Hands,1999,,Y,NY,Madison County,nan,New York,USA,us
ARNV8YZ1187B98B5A4,48.8565387,Paris,2.3518054,Pleymo,229,1,SOULGLJ12A8C142BF4,Vanité,2006,,Y,Paris,Paris,Paris,Ile-de-France,France,fr
ARGJVKV1187B9ACBF1,17.9705650440579,"Kingston, Jamaica",-76.79286218660499,Grace Jones,304,1,SOFHGYK12A6D4FA449,Nightclubbing,1981,,Y,"Kingston, Jamaica",Kingston,Kingston,nan,Jamaica,jm
ARVA5B71187B9A0FCD,38.727783,Colorado,-105.607923,Incognito,234,1,SOTUMFF12A6D4F7237,Positivity,1993,,Y,Colorado,Park County,nan,Colorado,USA,us
ARAMN7C1187B9AC27B,-37.8136969,"Melbourne, Australia",144.9630767,Dirty Three,379,1,SOBCYAX12A6D4FA5CA,Some Summers They Drop Like Flys,2000,,Y,"Melbourne, Australia",City of Melbourne,nan,Victoria,Australia,au
ARJ8XFJ1187B9AF608,-38.0090759,"Te Awamutu, New Zealand",175.32573689999995,Tim Finn,240,1,SOTHRMJ12AB0187F1B,Show A Little Mercy,1989,,Y,"Te Awamutu, New Zealand",Waipa District,nan,Waikato,New Zealand,nz
ARVUN5F1187FB4CCC7,17.9705650440579,"Kingston, Jamaica",-76.79286218660499,Beenie Man,230,1,SOKJCDI12A81C22EB0,Imagination,2006,,Y,"Kingston, Jamaica",Kingston,Kingston,nan,Jamaica,jm
ARTDQRC1187FB4EFD4,34.05369605,"Los Angeles, CA",-118.242921218334,Black Eyed Peas / Terry Dexter,275,1,SOYGIBP12A67020AF7,Magic,2000,,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
AROVZAK1187B9BA3F7,42.360401,"Boston, MA",-71.0576816290551,The New Edition,191,1,SOXUTVR12A8AE48A02,Get A Little Sand Between Your Toes,2008,,Y,"Boston, MA",Suffolk County,Boston,Massachusetts,USA,us
ARI3JVB1187FB40E94,51.75196995,"Oxford, England",-1.25773928902195,David Usher,227,1,SOJHPFC12A6D4F45C4,Black Black Heart,2001,,Y,"Oxford, England",Oxfordshire,Oxford,England,United Kingdom,gb
ARJM42R1187B9B69AA,40.486208836734704,"New Brunswick, NJ",-74.4518063673469,Jaheim,227,1,SOXSHHF12AB0185B3D,Closer (Album Version),2010,,Y,"New Brunswick, NJ",Middlesex County,New Brunswick,New Jersey,United States of America,us
ARNLO5S1187B9B80CC,34.1473291,"Pasadena, CA",-118.1446373,Van Halen,248,1,SOWDZZQ12A670215BD,Can't Stop Lovin' You (Remastered Album Version),0,,Y,"Pasadena, CA",Los Angeles County,Pasadena,California,USA,us
ARP28RX1187B9AF6C4,33.7749459292929,"Garden Grove, CA",-117.94636679798,The Offspring,9,1,SOJBGVU12AC9E126DD,Welcome,1998,,Y,"Garden Grove, CA",Orange County,Garden Grove,California,USA,us
ARNQFRF1187FB3AD23,42.360401,Mass. - Boston,-71.0576816290551,Marissa Nadler,315,1,SOGZLQH12A8AE462BF,Annabelle Lee,2004,,Y,"Mass., Boston",Suffolk County,Boston,Massachusetts,USA,us
ARBU9P41187FB48686,39.167060600000006,"Bloomington, IN",-86.53423442952118,Bobby Helms & The Anita Kerr Singers,130,1,SOUHGSQ12AB0180EDD,Jingle Bell Rock,1957,,Y,"Bloomington, IN",Monroe County,Bloomington,Indiana,USA,us
ARD66TF1187B9A1670,36.1619463,Nashville,-86.7737335837817,tobyMac,207,1,SOHCZOO12A6D4F897B,J Train,2001,,Y,Nashville,Davidson County,Nashville-Davidson,Tennessee,USA,us
ARTKU4Y1187FB3BEA6,35.6806213,"Tokyo, Japan",139.75623148188498,Dir en grey,290,1,SOVTITV12A81C2168B,Dead Tree,2005,,Y,"Tokyo, Japan",nan,Chiyoda,Tokyo,Japan,jp
ARNF13I1187FB562A5,51.453675200000006,"Bristol, England",-2.5973793,Massive Attack,88,1,SOVYRGY12A67020A0D,Atta' Boy,2004,,Y,"Bristol, England",City of Bristol,Bristol,England,United Kingdom,gb
ARJ0EO11187FB5AF73,40.6501525,Brooklyn NY,-73.9496656,Jupiter One,213,1,SOGOGSE12AB01904F8,Find Me A Place  (Album),2009,,Y,Brooklyn NY,Kings County,New York,New York,United States of America,us
ARUWNJ31187FB4D031,34.05369605,"Los Angeles, CA",-118.242921218334,The Aggrolites,186,1,SOVUIMS12A81C21106,Lucky Streak,2007,,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARHRC7V1187FB4D274,33.905846999999994,La Mirada - California,-118.0108972,Gary Allan,206,1,SOSPLJA12A58A7B267,Trying To Matter,2007,,Y,"La Mirada, California",Los Angeles County,La Mirada,California,USA,us
AR7G5I41187FB4CE6C,51.507320299999996,"London, England",-0.12765724122807,Adam Ant,203,1,SOJSXXC12A8AE47C35,Friend Or Foe,1982,,Y,"London, England",nan,London,England,United Kingdom,gb
ARJ97ZM1187B9AD147,52.5005468,The Netherlands,5.7484515,Within Temptation,419,1,SOQVPMT12A8C13D06F,In Perfect Harmony (Album Version),2000,,Y,The Netherlands,nan,nan,Flevoland,Netherlands,nl
AREMPZY1187B9B8FF3,29.7349651,Jackson MS,-95.3254743165904,David Banner,183,1,SOKASNE12A6D4F850B,Bush,2003,,Y,Jackson MS,Harris County,Houston,Texas,USA,us
ARZXTEY1187B9997A7,40.807866499999996,"New York, NY [Harlem]",-73.9452405,Juelz Santana / Bezel,254,1,SOQDEXL12A6D4F7004,Violence,2005,,Y,"Harlem, New York",New York County,New York,New York,USA,us
ARUWNJ31187FB4D031,34.05369605,"Los Angeles, CA",-118.242921218334,The Aggrolites,182,1,SOMYQHF12AB0182995,Wild Time,2009,,Y,"Los Angeles, CA",Los Angeles County,Los Angeles,California,United States of America,us
ARIHKNH1187B9A3703,43.2422027,Hamilton ON,-79.9468015,Melissa McClelland,279,1,SOMHWBT12AB0184548,Brake,0,,Y,Hamilton ON,nan,Hamilton,Ontario,Canada,ca
AR51X3T1187B99417E,37.3363523,San Jose CA,-121.89047859999998,Tony Sly,145,1,SOPELIX12AC3DF438B,Already Won,2010,,Y,San Jose CA,Santa Clara County,San Jose,California,United States of America,us
ARO9ZL51187B9B50D9,40.6021323,"Allentown, PA",-75.4712664,Rick Braun,261,1,SORRDHP12AB017AD11,Nightfall (LP Version),0,,Y,"Allentown, PA",Lehigh County,Allentown,Pennsylvania,USA,us
ARJT58W1187B98D43B,57.70716105,"Gothenburg, Sweden",11.9667970199685,Division  Of Laura Lee,229,1,SOOXGTR12A8C13BE28,Breathe Breathe,2004,,Y,"Gothenburg, Sweden",Göteborg,Gothenburg,Västra Götaland County,Sweden,se
AR02IU11187FB513F2,40.71274295,"New York, NY",-74.0059502441252,Tito Puente,180,1,SOKCUMS12AB018D4A0,Mambo Tipico,1993,,Y,"New York, NY",New York County,New York,New York,USA,us
ARIH5GU1187FB4C958,54.973809499999994,Newcastle,-1.61316585,Silverchair,213,1,SORKKTY12A8C132F3E,The Door,1997,,Y,Newcastle,Tyne and Wear,Newcastle upon Tyne,England,United Kingdom,gb
ARGJVKV1187B9ACBF1,17.9705650440579,"Kingston, Jamaica",-76.79286218660499,Grace Jones,254,1,SOUSQTL12A6310D828,Man Around The House,1998,,Y,"Kingston, Jamaica",Kingston,Kingston,nan,Jamaica,jm
ARGIHWT1187B9ACB64,17.9705650440579,"Kingston, Jamaica",-76.79286218660499,Tiger,235,1,SOJNPHU12AB0189314,Let's Be Friends,0,,Y,"Kingston, Jamaica",Kingston,Kingston,nan,Jamaica,jm
AR6VBI71187FB462F3,38.8951076,"Washington, D.C.",-77.03654809999998,Kenny Lattimore,226,1,SOCIJPC12A8C143303,I Love You More Than Words Can Say,2008,,Y,"Washington, D.C.",nan,Washington,District of Columbia,USA,us
AR2AVSC1187B991634,-10.242920300000002,Brazil,-54.99198570000001,Amon Tobin,181,1,SOOAYBY12AB0186D7D,Hokkaido,2005,,Y,Brazil,Microrregião de Colíder,Peixoto de Azevedo,Mato Grosso,Brazil,br
AR6LKUT1187FB57287,39.10147305,Cincinnati Ohio USA,-84.5124320335714,Bee Gees,192,1,SOPLVNE12A58A7AC5A,Run To Me,1972,,Y,Cincinnati Ohio USA,Hamilton County,Cincinnati,Ohio,United States of America,us
ARTVUER1187FB3905B,29.9498071,"New Orleans, LA",-90.06986640000002,Juvenile / BG,222,1,SOKFKVE12A6D4FA062,Catch Your Cut,1999,,Y,"New Orleans, LA",Orleans Parish,New Orleans,Louisiana,USA,us
AR0HQE41187B9A28D3,37.7792929,"San Francisco, CA",-122.41926032381001,Me First And The Gimme Gimmes,150,1,SOGKLRH12AB0187E8A,Wild World,2001,,Y,"San Francisco, CA",San Francisco City and County,San Francisco,California,United States of America,us
ARDGES11187B9B7DDF,54.973809499999994,Newcastle,-1.61316585,Roxy Music,425,1,SOHZAZP12A6D4F5CDE,The Bogus Man (Live At The Apollo_ Glasgow) (1999 Digital Remaster),0,,Y,Newcastle,Tyne and Wear,Newcastle upon Tyne,England,United Kingdom,gb
AR3793X1187FB50CB3,54.54579405,"Middlesbrough, England",-1.23862216560452,Rea_ Chris,366,1,SOVOBYK12A67ADD753,E,1999,,Y,"Middlesbrough, England",Middlesbrough,nan,England,United Kingdom,gb
AR7WSXC1187FB37A2E,40.650152500000004,Brooklyn New York USA,-73.9496656,Dragonette,210,1,SOGYREM12A58A7B4A7,Big Sunglasses,2009,,Y,Brooklyn New York USA,Kings County,New York,New York,United States of America,us
ARZAHDN1187B9B4BED,35.771892446478205,Tennessee,-86.28256024667509,Ice,285,1,SOIMZSM12AB0188CB8,Time Will Tell,0,,Y,Tennessee,Rutherford County,nan,Tennessee,United States of America,us
AR4TRPL1187B997C12,39.7848239629081,United States,-100.445877598878,Lavay Smith & Her Red Hot Skillet Lickers,248,1,SOHUIAN12AB0184437,Walk Right In_ Walk Right Out,1996,,Y,United States,Decatur County,nan,Kansas,USA,us
AR88PUH1187FB52B3B,40.6080895428571,"Rahway, NJ",-74.27766105714291,Eric Roberson,280,1,SOGFKWT12A8C14005C,Miles Away,2001,,Y,"Rahway, NJ",Union County,Rahway,New Jersey,United States of America,us
ARU62HN1187B98E0A1,42.953764731999996,"London, Ontario, Canada",-81.229330996,Headstrong,194,1,SOBAFBZ12A58A7A096,Inside Joke,0,,Y,"London, Canada",nan,London,Ontario,Canada,ca
ARWYPNT1187B98E873,34.05369605,Los Angeles CA,-118.242921218334,Kaskade,342,1,SOKSLIR12AB0180D8D,Angel On My Shoulder (Extended Edit),2008,,Y,Los Angeles CA,Los Angeles County,Los Angeles,California,United States of America,us
ARCZC791187B991DF4,37.95753195,"Stockton, California",-121.29031657821501,Chris Isaak,179,1,SOLIXJQ12A6D4F8C4D,San Francisco Days (Remastered Album Version),2006,,Y,"Stockton, California",San Joaquin County,Stockton,California,USA,us
ARG21NE1187B9A910E,51.63023705,"Burnham-On-Crouch, England",0.8167618000000011,Kate Walsh,201,1,SOPJDGL12A8C136CE7,Don't Break My Heart,2007,,Y,"BurnhamOnCrouch, England",Essex,nan,England,United Kingdom,gb
ARBW1J61187B9B8B54,19.432833300000002,"Mexico City, Mexico",-99.1331602223209,Lucero,244,1,SOJNIGL12A8C1333BF,A Heart So True (Album Version),0,,Y,"Mexico City, Mexico",Cuauhtémoc,nan,Mexico City,Mexico,mx
AR40GSU1187FB3AA01,40.650152500000004,"Brooklyn, NY",-73.9496656,Neil Diamond,172,1,SOSCHDW12A8C130FD7,Song Sung Blue,1972,,Y,"Brooklyn, NY",Kings County,New York,New York,United States of America,us
AR2SMD91187B9B0582,42.360401,"Boston, MA",-71.0576816290551,Mighty Mighty Bosstones,168,1,SOSNQCC12AB0185B62,Patricia,1989,,Y,"Boston, MA",Suffolk County,Boston,Massachusetts,USA,us
ARTXVGO1187FB5411B,39.3956934,"Colby, KS",-101.0531978,Mark Schultz,259,1,SOHEHAD12AB0185349,Closer Than I've Ever Been (Album Version),0,,Y,"Colby, KS",Thomas County,Colby,Kansas,USA,us
ARGMGHN1187B9B4213,42.8687633601963,"Geneva, NY",-76.9781452922135,Gym Class Heroes,134,1,SOAXKSW12A8C13E7FA,Sloppy Love Jingle_ Pt. 3 (Amended Album Version),2006,,Y,"Geneva, NY",Ontario County,Geneva,New York,United States of America,us
ARKFGBQ1187FB378BF,32.7875461220884,"Charleston, SC",-79.94023641410091,Edwin McCain,260,1,SOXPGWG12AAA8C6B4D,Grind Me In The Gears,1997,,Y,"Charleston, SC",Charleston County,Charleston,South Carolina,USA,us
ARMH4YI1187FB3F45E,33.30498775,"Monticello, GA",-83.68389730860291,Trisha Yearwood,191,1,SOPSLGX12A8C1369AC,Try Me,2005,,Y,"Monticello, GA",Jasper County,nan,Georgia,USA,us
ARVH3Z11187B98CD37,35.672517,North Carolina USA,-79.0388229,Larry The Cable Guy,187,1,SOTKVMM12A8AE45C4A,NASCAR (Album Version),2005,,Y,North Carolina USA,Chatham County,nan,North Carolina,United States of America,us
AR5LTOU1187B98CAD9,29.9498071,New Orleans,-90.06986640000002,C-Murder,275,1,SOKMKQV12AB018429C,Ride on Dem Bustas,1999,,Y,New Orleans,Orleans Parish,New Orleans,Louisiana,USA,us
ARBWX4K1187B9B0BFE,55.68781905,"Copenhagen, Denmark",12.569728462802699,The Raveonettes,187,1,SOPQBKM12A8C13C1DD,You Want The Candy,2007,,Y,"Copenhagen, Denmark",Copenhagen Municipality,Copenhagen,Capital Region of Denmark,Denmark,dk
ARPZ73M1187B9B19C2,47.6038904,"Seattle, WA",-122.330098649484,Forgive Durden,67,1,SOFNGDS12A8C142419,Genesis [Alternate Ending],2008,,Y,"Seattle, WA",King County,Seattle,Washington,USA,us
ARFD4A21187FB3B276,40.71274295,"New York, NY",-74.0059502441252,Medeski Martin & Wood,226,1,SOHTLLD12A6701F359,Part 1:4,1997,,Y,"New York, NY",New York County,New York,New York,USA,us
ARY3EUK1187B98F73E,44.40716905,Genova,8.934031951564869,New Trolls,223,1,SOMPQNQ12A8C13C212,Ho Veduto,1968,,Y,Genova,Genoa,Genoa,Liguria,Italy,it
ARN3D4G1187FB4CF71,40.650152500000004,"Brooklyn, NY",-73.9496656,Ambulance Ltd,237,1,SOPUJIQ12A670207D9,Primitive (The Way I Treat You),2003,,Y,"Brooklyn, NY",Kings County,New York,New York,United States of America,us
ARCVIBH1187B98B7ED,39.1003756,"Kansas City, MO",-94.57793068676679,Big John Patton,365,1,SOFFDQG12A6D4FD9A5,Soul Man,0,,Y,"Kansas City, MO",Jackson County,Kansas City,Missouri,United States of America,us
ARZXNFV1187B9BA2CD,30.9334574113364,"Lettsworth, LA",-91.7048546898806,Buddy Guy,171,1,SOAQUPA12A6D4F81ED,Let Me Love You Baby,1970,,Y,"Lettsworth, LA",Pointe Coupee Parish,nan,Louisiana,USA,us
ARVMFTR1187FB4CCF0,40.71274295,"New York, NY",-74.0059502441252,Asobi Seksu,208,1,SOPFHHY12AB01856C8,Meh No Mae,2009,,Y,"New York, NY",New York County,New York,New York,USA,us
ARGWNT41187FB463F1,39.95240015,"Philadelphia, PA",-75.1629878834212,Matt Pond PA,314,1,SOCBEPC12AB01865C1,Winter Fawn,2010,,Y,"Philadelphia, PA",Philadelphia County,Philadelphia,Pennsylvania,United States of America,us
ARMECUM12454A4C79A,51.453675200000006,"Bristol, England",-2.5973792999999996,Roni Size / Reprazent,314,1,SONOARU12A6D4F7E32,Lucky Pressure,0,,Y,"Bristol, England",City of Bristol,Bristol,England,United Kingdom,gb
ARTAGBM1187B9A5BEE,30.043535,"Edgard, LA",-90.5598026,Dave Bartholomew,170,1,SOIENVX12AB0187D40,Who Drank My Beer While I Was In The Rear (2002 Digital Remaster),0,,Y,"Edgard, LA",Saint John the Baptist,nan,Louisiana,USA,us
ARVHQNN1187B9B9FA3,51.507320299999996,"London, England",-0.12765724122807,Cat Stevens,104,1,SOCOBMY12A58A7A161,Mona Bone Jakon,1970,,Y,"London, England",nan,London,England,United Kingdom,gb
AR374SZ1187B994BA0,34.000671600000004,"Columbia, SC",-81.0348652,Hootie And The Blowfish,296,1,SOQPGLL12A58A7CDD2,Time (LP Version),0,,Y,"Columbia, SC",Richland County,Columbia,South Carolina,USA,us
ARZ0H4K1187FB54B0B,40.079538624816706,Illinois,-89.4335846714036,Peaches,268,1,SOBZMTC12A6D228259,Felix Partz,0,,Y,Illinois,Logan County,nan,Illinois,USA,us
ARATR0U1187B9B76D0,37.7792929,San Francisco CA,-122.41926032381001,Dead To Me,105,1,SOOFFET12AB0181D0D,What's Wrong,2008,,Y,San Francisco CA,San Francisco City and County,San Francisco,California,United States of America,us
AR2AVSC1187B991634,-10.242920300000002,Brazil,-54.99198570000001,Cujo,868,1,SOQKAFJ12AB01834E5,Cruzer,0,,Y,Brazil,Microrregião de Colíder,Peixoto de Azevedo,Mato Grosso,Brazil,br
AR8V1X71187B9B919B,-37.8136969,"Melbourne, Australia",144.9630767,Kylie Minogue,284,1,SOKEAKL12AB018CE28,Red Blooded Woman/Where The Wild Roses Grow (Live in New York),0,,Y,"Melbourne, Australia",City of Melbourne,nan,Victoria,Australia,au
ARX14DU1187FB52D07,39.95240015,Philadelphia,-75.1629878834212,Musiq,304,1,SOBHBKJ12A6D4F9D00,Love,2000,,Y,Philadelphia,Philadelphia County,Philadelphia,Pennsylvania,United States of America,us
